station_day,n_animals
KAPX20170616,1687.7773333333334
KAPX20170623,4402.836
KAPX20170706,164.7415
KAPX20170709,543.301
KAPX20170713,12.2075
KAPX20170715,2551.9375
KAPX20170724,380.2495
KAPX20170728,708.821
KAPX20170729,507.889
KAPX20170731,105.13733333333332
KAPX20170806,647.037
KAPX20170808,2310.545
KAPX20170813,7237.11825
KAPX20170831,378.8115
KAPX20170902,8392.336
KAPX20170913,366.5976666666667
KAPX20170925,64246.746
KAPX20171002,53180.495500000005
KAPX20171004,140.7415
KAPX20171005,93.42666666666666
KAPX20171022,92.023
KAPX20171024,4862.5962500000005
KAPX20171027,336.60566666666665
KAPX20171030,35.251999999999995
