station_day,n_animals
KMKX20190617,115.23500000000001
KMKX20190618,128.88199999999998
KMKX20190624,490.07674999999995
KMKX20190703,192.608
KMKX20190708,15057.53825
KMKX20190710,1135.43075
KMKX20190721,552.37
KMKX20190722,233.30683333333332
KMKX20190723,444.03075
KMKX20190726,6391.70875
KMKX20190727,730.61775
KMKX20190728,1330.6409999999998
KMKX20190730,1579.097375
KMKX20190731,4592.37635
KMKX20190801,2977.885625
KMKX20190803,3544.0898333333334
KMKX20190804,3810.408125
KMKX20190806,3049.03575
KMKX20190807,7058.8386666666665
KMKX20190808,4819.235833333333
KMKX20190809,7631.6348
KMKX20190810,9031.329600000001
KMKX20190811,6323.529750000001
KMKX20190812,9078.497408333333
KMKX20190813,17890.43693333333
KMKX20190814,638.5980000000001
KMKX20190815,20700.109791666666
KMKX20190817,8582.84675
KMKX20190818,6831.745
KMKX20190819,5823.713
KMKX20190820,6971.368833333334
KMKX20190821,15172.29835
KMKX20190822,46892.98304166667
KMKX20190823,24928.730291666667
KMKX20190824,7240.848458333333
KMKX20190825,1619.9371666666666
KMKX20190827,9876.511058333333
KMKX20190830,24733.710375000002
KMKX20190831,4238.883125
KMKX20190901,903.4177999999999
KMKX20190902,5077.037516666667
KMKX20190904,7647.1239000000005
KMKX20190905,360.2605
KMKX20190906,1022.978775
KMKX20190907,2939.818333333333
KMKX20190908,1199.6083333333333
KMKX20190909,724.2263
KMKX20190914,1481.2839999999999
KMKX20190916,34027.10833333334
KMKX20190917,1406.52
KMKX20190920,18296.92475
KMKX20190923,28049.624875
KMKX20190924,4301.52625
KMKX20190925,5797.807150000001
KMKX20190926,23142.073916666668
KMKX20191004,4129.3642
KMKX20191006,1074.0961666666667
KMKX20191007,8324.453666666666
KMKX20191009,2815.064875
KMKX20191010,265.0487
KMKX20191012,576.5228333333333
KMKX20191014,1814.470666666667
KMKX20191017,232.10275000000001
KMKX20191023,784.03675
