station_day,n_animals
KBUF20160605,160.5973
KBUF20160611,6118.140125
KBUF20160617,6356.05825
KBUF20160618,454.756
KBUF20160621,5316.22075
KBUF20160702,1591.6625
KBUF20160704,2838.9185
KBUF20160707,3687.083666666667
KBUF20160710,6983.052266666667
KBUF20160712,21628.554399999997
KBUF20160717,90.652
KBUF20160719,238.863
KBUF20160720,4004.9
KBUF20160721,1410.7608333333335
KBUF20160723,2220.4388
KBUF20160724,8777.6608
KBUF20160726,5888.126125
KBUF20160727,4284.211233333333
KBUF20160728,8471.728891666666
KBUF20160729,8626.8591
KBUF20160801,4386.6237
KBUF20160802,48090.68251666667
KBUF20160803,22621.325375
KBUF20160804,11187.481425
KBUF20160805,11868.179
KBUF20160806,8286.379708333334
KBUF20160807,14887.796841666666
KBUF20160808,15862.289658333333
KBUF20160809,10993.16475
KBUF20160810,5404.844724999999
KBUF20160811,8107.487300000001
KBUF20160812,5981.8297
KBUF20160813,5766.571600000001
KBUF20160814,12847.287674999998
KBUF20160815,16471.011033333336
KBUF20160817,10227.2019
KBUF20160818,12983.7242
KBUF20160819,32507.02125
KBUF20160820,10851.2371
KBUF20160822,20218.840108333334
KBUF20160823,18019.811316666666
KBUF20160824,7205.9433
KBUF20160826,16417.395925
KBUF20160827,20989.13065
KBUF20160828,3680.5510999999997
KBUF20160829,11908.7995
KBUF20160830,14376.504566666667
KBUF20160901,12449.186458333334
KBUF20160902,7972.180733333334
KBUF20160903,2628.4035
KBUF20160905,2809.6400000000003
KBUF20160906,22913.9895
KBUF20160908,291.1425
KBUF20160909,3435.096225
KBUF20160911,512.638375
KBUF20160912,1255.5085000000001
KBUF20160913,468.60583333333335
KBUF20160915,3675.8103333333333
KBUF20160916,4417.476000000001
KBUF20160919,846.5476249999999
KBUF20160920,41925.68725
KBUF20160921,5746.93575
KBUF20160923,49.774166666666666
KBUF20160924,14400.061833333333
KBUF20160925,5524.9707
KBUF20160926,1008.0949999999999
KBUF20160927,1179.768
KBUF20160928,1290.4724999999999
KBUF20161003,238.7805
KBUF20161004,625.3723
KBUF20161007,759.9744999999999
KBUF20161011,4225.186333333334
KBUF20161012,227.26433333333333
KBUF20161014,11016.8985
KBUF20161022,640.2405
KBUF20161026,9876.910999999998
KBUF20161029,1282.1644999999999
KBUF20161030,3921.678833333333
KBUF20161031,13036.147833333334
