station_day,n_animals
KDLH20190621,185.30966666666666
KDLH20190706,888.26525
KDLH20190711,18194.634291666665
KDLH20190713,144.34724999999997
KDLH20190716,19516.120666666666
KDLH20190722,602.9321666666666
KDLH20190723,75.812
KDLH20190731,699.48225
KDLH20190801,903.5859166666665
KDLH20190802,114.44825
KDLH20190803,1525.1653
KDLH20190804,1654.2134999999998
KDLH20190805,837.2600999999999
KDLH20190806,869.9060000000001
KDLH20190807,3797.5702500000007
KDLH20190808,4867.6956666666665
KDLH20190809,2876.5326666666665
KDLH20190810,8546.092833333332
KDLH20190811,5745.2825
KDLH20190812,16116.891666666666
KDLH20190813,3446.2996999999996
KDLH20190814,8223.654375
KDLH20190815,15150.411458333336
KDLH20190816,4941.660375
KDLH20190817,13971.9324
KDLH20190818,1062.5778
KDLH20190819,9618.125
KDLH20190829,877.764625
KDLH20190830,5373.243
KDLH20190831,2142.199266666667
KDLH20190901,637.1800000000001
KDLH20190902,2509.39235
KDLH20190904,4595.7453
KDLH20191010,47.96249999999999
