station_day,n_animals
KAPX20190603,8.288333333333334
KAPX20190625,12.15475
KAPX20190701,3.4795
KAPX20190704,302.31275
KAPX20190728,1595.5255000000002
KAPX20190730,31.409999999999997
KAPX20190731,264.4941666666667
KAPX20190801,6913.717000000001
KAPX20190805,42037.4831
KAPX20190807,2404.0015
KAPX20190808,16.94725
KAPX20190810,132.826
KAPX20190811,1638.4047
KAPX20190813,1149.2613333333334
KAPX20190814,8804.0564
KAPX20190821,2046.609125
KAPX20190823,332.39865
KAPX20190824,48.73733333333333
KAPX20190825,3532.9557999999997
KAPX20190826,1587.2178333333334
KAPX20190831,1016.6501250000001
KAPX20190901,2391.0962
KAPX20190902,330.75125
KAPX20190907,420.59000000000003
KAPX20190924,720.0771666666666
KAPX20190929,711.2185
KAPX20191019,1548.59775
KAPX20191029,11109.80175
