station_day,n_animals
KAPX20170616,1707.6443333333334
KAPX20170715,2558.0344999999998
KAPX20170728,631.4941666666666
KAPX20170729,469.07175
KAPX20170731,107.792
KAPX20170806,593.9205
KAPX20170813,7962.758
KAPX20170820,534.491
KAPX20170827,538.8692
KAPX20170829,291.481
KAPX20170831,368.5935
KAPX20170902,6519.33675
KAPX20170913,865.9412500000001
KAPX20170914,313.965
KAPX20170925,64298.893
KAPX20171002,125689.22675
KAPX20171004,140.291
KAPX20171005,94.86966666666666
KAPX20171022,84.42366666666668
KAPX20171030,35.3875
