station_day,n_animals
KIWX20150605,2601.954
KIWX20150611,1766.7745000000002
KIWX20150619,908.5215
KIWX20150623,1661.0563333333332
KIWX20150630,75.144
KIWX20150705,6130.5526666666665
KIWX20150708,700.5583333333334
KIWX20150710,1678.2725
KIWX20150711,216.35325
KIWX20150713,545.47225
KIWX20150715,1576.8600000000001
KIWX20150716,2149.9680000000003
KIWX20150718,5339.7463333333335
KIWX20150719,3753.7073333333333
KIWX20150720,9310.695333333333
KIWX20150721,6177.922500000001
KIWX20150722,1618.885
KIWX20150723,1702.1311666666666
KIWX20150725,4405.733333333333
KIWX20150726,11997.566166666666
KIWX20150728,35398.545666666665
KIWX20150729,8586.9974
KIWX20150730,13060.499
KIWX20150731,6718.31245
KIWX20150801,29772.24625
KIWX20150802,9241.146833333334
KIWX20150803,10409.727925000001
KIWX20150804,4999.154
KIWX20150805,1806.5608333333334
KIWX20150806,4246.4175
KIWX20150807,32205.893916666668
KIWX20150808,4176.439283333333
KIWX20150809,20788.292266666667
KIWX20150810,29292.556666666664
KIWX20150811,22610.425833333335
KIWX20150812,17661.40411666667
KIWX20150813,27240.203816666668
KIWX20150814,7262.075466666666
KIWX20150815,11851.952325
KIWX20150816,23356.506
KIWX20150817,8956.885999999999
KIWX20150818,6143.7135
KIWX20150819,5081.803316666666
KIWX20150820,8171.847725
KIWX20150821,16325.025166666668
KIWX20150822,18168.977000000003
KIWX20150823,4294.647666666667
KIWX20150824,14001.567
KIWX20150825,4882.959066666667
KIWX20150826,1719.56575
KIWX20150827,13153.400249999999
KIWX20150828,4542.8249166666665
KIWX20150829,1872.1804166666666
KIWX20150830,2068.156
KIWX20150831,99936.54066666667
KIWX20150901,39912.151849999995
KIWX20150902,4047.7122
KIWX20150903,12263.6445
KIWX20150904,27819.85558333333
KIWX20150905,13606.855333333333
KIWX20150906,15888.087999999998
KIWX20150907,870.5161666666667
KIWX20150908,23713.480166666668
KIWX20150909,26136.1385
KIWX20150910,17209.51325
KIWX20150911,4828.3749
KIWX20150912,10672.57935
KIWX20150913,27808.346499999996
KIWX20150914,3070.0925
KIWX20150915,149.32299999999998
KIWX20150917,738.3655000000001
KIWX20150920,94147.47959999999
KIWX20150921,1043.609333333333
KIWX20150922,178062.86633333334
KIWX20150923,48560.048
KIWX20150924,3304.5775000000003
KIWX20150925,69851.68233333335
KIWX20150929,3768.864333333334
KIWX20150930,7893.023666666666
KIWX20151001,1268.973
KIWX20151002,647.912
KIWX20151006,694.5193333333333
KIWX20151008,3616.265166666667
KIWX20151009,3445.6890000000003
KIWX20151010,3543.1696666666667
KIWX20151013,549.6246666666666
KIWX20151014,823.7773333333333
KIWX20151016,1024.9946666666667
KIWX20151017,6660.032
KIWX20151018,6095.1925
KIWX20151019,412.236
KIWX20151022,18471.87225
KIWX20151024,304.87575
KIWX20151025,4324.596166666666
KIWX20151027,4413.0395
KIWX20151029,233.58983333333333
KIWX20151030,4560.5745
KIWX20151031,3225.862
