station_day,n_animals
KIWX20150605,2643.858666666667
KIWX20150611,2105.66825
KIWX20150623,131.83575
KIWX20150630,76.4105
KIWX20150702,281.098
KIWX20150705,6981.2325
KIWX20150708,525.1876
KIWX20150710,1975.068
KIWX20150711,335.2316666666666
KIWX20150713,599.9607
KIWX20150715,1417.8595833333334
KIWX20150716,2311.289333333333
KIWX20150718,5417.242666666666
KIWX20150719,493.5615
KIWX20150720,9424.551666666666
KIWX20150721,3157.71
KIWX20150722,1706.3273333333332
KIWX20150723,2323.64
KIWX20150725,4460.950666666667
KIWX20150726,12342.472166666666
KIWX20150729,393.3594
KIWX20150730,14260.901666666668
KIWX20150731,1373.4279999999999
KIWX20150801,22334.60825
KIWX20150802,10601.534166666666
KIWX20150803,3166.2584
KIWX20150804,4890.91
KIWX20150805,9192.645333333334
KIWX20150806,3755.6359166666666
KIWX20150807,28496.507333333335
KIWX20150808,4154.856966666666
KIWX20150809,1551.4762999999998
KIWX20150810,13725.663999999999
KIWX20150811,22632.753416666666
KIWX20150812,9777.09245
KIWX20150813,3888.7389000000003
KIWX20150814,6753.754383333333
KIWX20150815,3670.04245
KIWX20150816,10678.132
KIWX20150818,5508.60175
KIWX20150819,5131.383966666666
KIWX20150820,8163.796225
KIWX20150821,16537.07516666667
KIWX20150822,17102.222999999998
KIWX20150823,4328.878333333333
KIWX20150824,15995.534166666668
KIWX20150825,4900.808800000001
KIWX20150826,2252.69
KIWX20150827,8514.957816666667
KIWX20150828,4579.358916666667
KIWX20150829,1904.4269166666668
KIWX20150830,1400.3405
KIWX20150831,6281.952
KIWX20150901,41518.015100000004
KIWX20150902,35451.4093
KIWX20150903,7433.843458333333
KIWX20150904,30358.8955
KIWX20150905,5382.706291666667
KIWX20150906,30637.587000000003
KIWX20150907,1223.8816666666667
KIWX20150908,471.57875
KIWX20150909,714.9079166666668
KIWX20150910,11220.993166666667
KIWX20150911,4585.2231
KIWX20150912,13596.955383333332
KIWX20150913,28876.501333333334
KIWX20150914,3194.3465
KIWX20150915,158.2785
KIWX20150917,746.361
KIWX20150920,69672.2246
KIWX20150921,1822.5491666666667
KIWX20150922,22249.345
KIWX20150923,463.98299999999995
KIWX20150924,3449.54475
KIWX20150930,9680.691066666666
KIWX20151001,1275.4638333333332
KIWX20151002,647.8895
KIWX20151006,724.5526666666666
KIWX20151008,16811.8965
KIWX20151009,3672.5426666666667
KIWX20151010,3912.495
KIWX20151013,1426.6190000000001
KIWX20151014,785.8177499999999
KIWX20151015,236.61100000000002
KIWX20151016,1034.9953333333333
KIWX20151018,5697.824166666665
KIWX20151019,401.4855
KIWX20151022,5998.4565
KIWX20151024,366.5045
KIWX20151025,236.4615
KIWX20151027,3283.1146666666664
KIWX20151029,279.18741666666665
KIWX20151030,6833.998166666667
KIWX20151031,195.94675
