station_day,n_animals
KGRB20170603,21178.796
KGRB20170702,20643.331
KGRB20170704,901.4455
KGRB20170707,8677.019
KGRB20170713,1146.36725
KGRB20170715,1499.6115
KGRB20170716,2170.616
KGRB20170717,398.93750000000006
KGRB20170719,9367.29415
KGRB20170720,721.4846666666666
KGRB20170721,16228.133
KGRB20170723,11556.896400000001
KGRB20170724,994.4126666666666
KGRB20170726,1263.295
KGRB20170728,16828.17145
KGRB20170729,6007.566000000001
KGRB20170730,368.54650000000004
KGRB20170731,27962.0697
KGRB20170801,711.51025
KGRB20170802,20833.173875
KGRB20170805,5592.297333333334
KGRB20170806,22847.082666666665
KGRB20170807,12630.016
KGRB20170808,27354.968833333332
KGRB20170809,20806.179333333333
KGRB20170810,4211.010666666666
KGRB20170811,25707.833000000002
KGRB20170815,14756.698083333333
KGRB20170816,25375.03801666667
KGRB20170817,953.7927
KGRB20170818,6043.6821666666665
KGRB20170819,32981.9124
KGRB20170820,48523.11666666667
KGRB20170821,8642.722166666666
KGRB20170822,17127.843833333332
KGRB20170823,18967.88525
KGRB20170824,22670.4945
KGRB20170825,18164.536166666665
KGRB20170826,18370.470333333335
KGRB20170829,37024.5825
KGRB20170830,30897.786166666665
KGRB20170831,5804.866333333333
KGRB20170901,9567.100666666665
KGRB20170902,3195.5833333333335
KGRB20170904,3786.020083333334
KGRB20170905,6914.62675
KGRB20170906,8046.61345
KGRB20170907,11188.354383333333
KGRB20170908,7386.207899999999
KGRB20170909,1590.1613333333335
KGRB20170910,4252.286
KGRB20170911,1068.3066666666666
KGRB20170914,26117.145500000002
KGRB20170915,820.357
KGRB20170918,24848.116916666666
KGRB20170919,4418.6375
KGRB20170920,2460.3019999999997
KGRB20170921,4813.528
KGRB20170927,1878.264
KGRB20170928,4871.808333333333
KGRB20170929,7997.040833333333
KGRB20170930,15833.2886
KGRB20171004,1798.391
KGRB20171005,272.845
KGRB20171009,263.6376666666667
KGRB20171010,1118.364
KGRB20171012,10297.054250000001
KGRB20171014,8452.662666666667
KGRB20171017,1957.8619999999999
KGRB20171018,4455.775000000001
KGRB20171020,6043.794666666668
KGRB20171031,4835.5915
