station_day,n_animals
KGRR20160609,15915.681
KGRR20160622,702.3795
KGRR20160627,1129.217
KGRR20160707,3937.147
KGRR20160708,918.3670000000001
KGRR20160709,716.3903333333333
KGRR20160710,9429.0655
KGRR20160712,2722.5005
KGRR20160713,2453.9156666666663
KGRR20160714,3576.3253333333328
KGRR20160715,6177.643333333333
KGRR20160716,2574.42825
KGRR20160718,7374.918833333333
KGRR20160719,6209.32225
KGRR20160720,4818.821666666666
KGRR20160721,2118.300333333333
KGRR20160722,3044.279
KGRR20160723,3144.6205
KGRR20160725,4122.312000000001
KGRR20160726,60769.52175
KGRR20160727,3269.63375
KGRR20160728,14725.268083333332
KGRR20160729,1869.8571666666667
KGRR20160730,1099.6496666666667
KGRR20160731,660.3845
KGRR20160801,8481.88115
KGRR20160802,7461.082999999999
KGRR20160803,2455.387
KGRR20160804,6576.5976
KGRR20160805,7410.616666666666
KGRR20160806,8016.553
KGRR20160807,9798.9747
KGRR20160808,833.4205000000001
KGRR20160809,17845.749900000003
KGRR20160810,4338.39625
KGRR20160811,2969.5103499999996
KGRR20160812,2881.3054
KGRR20160814,18881.667
KGRR20160815,6827.6134999999995
KGRR20160816,6914.002333333334
KGRR20160817,1783.1336666666666
KGRR20160818,10533.440333333332
KGRR20160819,1675.62775
KGRR20160820,13003.18025
KGRR20160821,1309.3385
KGRR20160822,14524.921666666667
KGRR20160823,3959.9478333333336
KGRR20160824,655.2306666666667
KGRR20160825,2602.223
KGRR20160826,43976.10343333334
KGRR20160829,9833.029583333333
KGRR20160901,3924.5566
KGRR20160902,3363.7262499999997
KGRR20160904,15250.437
KGRR20160905,150.451
KGRR20160907,491.93833333333333
KGRR20160911,10052.872333333333
KGRR20160914,15433.573999999999
KGRR20160915,319354.5096666667
KGRR20160918,13704.789066666668
KGRR20160920,21384.896333333334
KGRR20160922,1053.3905
KGRR20160923,165.8445
KGRR20160924,10537.88625
KGRR20160925,4691.774333333334
KGRR20160928,7510.392750000001
KGRR20161002,9968.422
KGRR20161003,4084.6034999999997
KGRR20161006,16210.19125
KGRR20161008,3629.5299999999997
KGRR20161009,8665.007249999999
KGRR20161010,3429.5548333333336
KGRR20161013,16123.74
KGRR20161014,9029.604
KGRR20161019,90957.834
KGRR20161021,36901.7055
KGRR20161022,54911.705
KGRR20161023,55764.22525
KGRR20161024,6289.064
KGRR20161025,60585.517250000004
KGRR20161028,17254.375666666663
KGRR20161030,12362.281666666668
KGRR20161031,34883.401666666665
