station_day,n_animals
KDTX20190601,1094.715
KDTX20190602,164.25116666666665
KDTX20190607,338.3595
KDTX20190608,799.6081666666665
KDTX20190609,735.4936666666666
KDTX20190621,18900.06875
KDTX20190708,1333.7101666666667
KDTX20190710,6980.5305
KDTX20190722,5049.0858
KDTX20190723,1329.2066666666665
KDTX20190724,3138.8769583333333
KDTX20190725,741.111
KDTX20190727,1999.5913999999998
KDTX20190728,336.4165
KDTX20190729,1017.7841249999999
KDTX20190730,2543.7617083333334
KDTX20190731,4216.927375
KDTX20190801,18760.552825
KDTX20190802,15724.173125000001
KDTX20190803,13840.441191666665
KDTX20190804,7911.232416666667
KDTX20190805,16104.185183333335
KDTX20190806,9060.966733333333
KDTX20190807,16918.862541666665
KDTX20190808,6983.564400000001
KDTX20190809,6768.065125
KDTX20190810,17524.287358333335
KDTX20190811,17341.863541666666
KDTX20190812,11762.082099999998
KDTX20190813,10711.471124999998
KDTX20190814,19303.601766666667
KDTX20190815,23045.332033333332
KDTX20190816,13353.859475000001
KDTX20190817,18231.059033333335
KDTX20190818,5365.5172999999995
KDTX20190819,17333.09085
KDTX20190820,36786.843166666666
KDTX20190821,21326.387000000002
KDTX20190822,22160.249491666666
KDTX20190823,37445.94655
KDTX20190824,22581.830883333332
KDTX20190825,17689.1447
KDTX20190826,18476.165283333336
KDTX20190828,18029.2077
KDTX20190829,10965.522208333334
KDTX20190830,11568.25725
KDTX20190831,18859.70355
KDTX20190901,18864.52575
KDTX20190902,1892.11825
KDTX20190903,10857.03325
KDTX20190904,6155.747833333333
KDTX20190905,11408.56885
KDTX20190906,10088.622333333335
KDTX20190907,1844.4210083333332
KDTX20190908,16923.706691666666
KDTX20190909,3945.6258333333326
KDTX20190910,1596.879575
KDTX20190911,917.39275
KDTX20190913,859.497625
KDTX20190914,1629.1073083333333
KDTX20190915,1285.7215
KDTX20190917,356.49266666666665
KDTX20190919,622.462
KDTX20190923,1240.6150833333334
KDTX20190924,7937.302966666666
KDTX20190925,106.7465
KDTX20190926,1946.4935
KDTX20190927,160.40675
KDTX20190928,118.51299999999999
KDTX20190929,3439.8646
KDTX20191001,638.2245
KDTX20191002,1684.510625
KDTX20191004,1805.5045333333335
KDTX20191006,115.221
KDTX20191007,1307.8419
KDTX20191008,10400.526525000001
KDTX20191009,1231.6537333333333
KDTX20191010,613.8483333333334
KDTX20191012,172.169
KDTX20191017,63.973000000000006
KDTX20191019,367.1002
KDTX20191020,3749.8609999999994
KDTX20191024,45.00833333333333
KDTX20191025,474.75175
KDTX20191028,1516.8675
