station_day,n_animals
KTYX20170603,1553.2753333333333
KTYX20170613,137.756
KTYX20170614,2837.6705
KTYX20170620,8359.148250000002
KTYX20170709,744.7805000000001
KTYX20170713,249.11700000000005
KTYX20170716,33031.8295
KTYX20170719,9895.812333333333
KTYX20170723,2217.3228
KTYX20170726,833.0046666666667
KTYX20170728,6440.1785
KTYX20170729,2713.1885
KTYX20170731,760940.1133333333
KTYX20170802,1610.6129999999998
KTYX20170803,704.1289999999999
KTYX20170804,906.1555
KTYX20170808,2386.326
KTYX20170809,3379.2660000000005
KTYX20170810,2834.2846666666665
KTYX20170811,4190.1901
KTYX20170812,886.7405000000001
KTYX20170813,12121.762299999999
KTYX20170814,10588.29325
KTYX20170815,10751.789499999999
KTYX20170816,19101.28758333333
KTYX20170817,13290.89925
KTYX20170818,4882.185833333333
KTYX20170820,10456.986
KTYX20170821,30342.97983333333
KTYX20170822,1030.046
KTYX20170823,12265.007999999998
KTYX20170824,7973.318400000001
KTYX20170825,27062.98873333333
KTYX20170826,10208.6498
KTYX20170827,11048.064
KTYX20170828,9155.072166666667
KTYX20170829,19998.1804
KTYX20170830,13246.993000000002
KTYX20170831,10977.2988
KTYX20170901,9843.7324
KTYX20170902,12016.3798
KTYX20170904,1524.94225
KTYX20170907,24770.492666666665
KTYX20170909,6506.021650000001
KTYX20170910,3665.0661333333333
KTYX20170916,3487.5460000000003
KTYX20170917,448.44475
KTYX20170920,1524.7936666666667
KTYX20170921,6108.55
KTYX20170922,55168.18866666667
KTYX20170923,1347.759
KTYX20170925,3281.6005000000005
KTYX20170929,1200.53475
KTYX20171002,7713.912333333334
KTYX20171005,2192.867
KTYX20171013,98.16199999999999
KTYX20171014,794.5985000000001
KTYX20171015,1778.6425
