station_day,n_animals
KIWX20170605,444.101
KIWX20170607,53.093333333333334
KIWX20170616,39618.15541666667
KIWX20170617,3570.3880000000004
KIWX20170620,132.3385
KIWX20170621,43.741749999999996
KIWX20170628,2508.8283333333334
KIWX20170703,4848.753083333334
KIWX20170704,357.927
KIWX20170709,345.2455
KIWX20170713,868.895625
KIWX20170714,315.07574999999997
KIWX20170715,3097.8085
KIWX20170716,36.204499999999996
KIWX20170717,4043.2239999999997
KIWX20170718,2881.463333333333
KIWX20170720,176.52783333333332
KIWX20170721,3661.114333333333
KIWX20170722,158.65050000000002
KIWX20170723,5602.878408333333
KIWX20170724,1613.2278333333334
KIWX20170726,589.0686
KIWX20170727,7301.381899999999
KIWX20170728,2182.7295249999997
KIWX20170729,1643.6085
KIWX20170730,1426.3896666666667
KIWX20170731,967.8166666666666
KIWX20170801,1439.572666666667
KIWX20170802,5304.569458333333
KIWX20170803,15820.30575
KIWX20170805,281.30699999999996
KIWX20170806,4234.8171999999995
KIWX20170807,15822.528999999999
KIWX20170808,3556.78425
KIWX20170809,1151.1866666666667
KIWX20170810,15750.3625
KIWX20170811,3753.71615
KIWX20170812,5187.029666666666
KIWX20170813,5839.247166666666
KIWX20170814,5490.467833333333
KIWX20170815,7309.6249333333335
KIWX20170816,13090.214666666667
KIWX20170817,4229.9107
KIWX20170818,11432.480083333334
KIWX20170819,8886.937100000001
KIWX20170820,28701.742166666663
KIWX20170821,4476.434725000001
KIWX20170823,29097.002
KIWX20170824,7130.6677666666665
KIWX20170825,16766.80975
KIWX20170826,39561.350750000005
KIWX20170827,94741.61766666667
KIWX20170829,1178.8053333333335
KIWX20170830,11586.21035
KIWX20170831,6996.1295
KIWX20170901,7019.177833333333
KIWX20170902,5454.141166666667
KIWX20170903,1985.357
KIWX20170904,5148.496991666667
KIWX20170905,10233.8505
KIWX20170908,4935.640874999999
KIWX20170909,129.484
KIWX20170910,898.662
KIWX20170912,1327.2596250000001
KIWX20170914,3440.4030000000002
KIWX20170917,2585.96025
KIWX20170918,4390.437
KIWX20170920,567.754
KIWX20170923,6398.072
KIWX20170924,4343.101333333334
KIWX20170928,10078.862266666667
KIWX20170929,5343.014666666667
KIWX20170930,14475.770316666667
KIWX20171001,1389.1753999999999
KIWX20171005,16513.104033333333
KIWX20171007,153.0765
KIWX20171008,19456.721333333335
KIWX20171009,11655.370499999999
KIWX20171010,76160.9973
KIWX20171013,17107.120533333335
KIWX20171014,12526.3236
KIWX20171016,20043.28955
KIWX20171017,345.7005
KIWX20171018,4833.969499999999
KIWX20171019,5066.226000000001
KIWX20171020,1671.7323333333334
KIWX20171021,1930.5575
KIWX20171025,6918.473
KIWX20171026,3442.4438333333333
KIWX20171029,3364.8635
