station_day,n_animals
KLOT20160606,58702.8315
KLOT20160608,6724.693
KLOT20160611,18631.5085
KLOT20160617,2681.282
KLOT20160624,29052.37166666667
KLOT20160625,63816.156500000005
KLOT20160705,1305.8255
KLOT20160708,26887.28
KLOT20160709,364.5745
KLOT20160710,11692.1195
KLOT20160714,77.537
KLOT20160715,4358.207
KLOT20160718,2081.07525
KLOT20160721,94.268
KLOT20160726,16095.973
KLOT20160727,590.916
KLOT20160728,46.843
KLOT20160729,181.69425
KLOT20160730,478.33254166666666
KLOT20160731,4598.842166666667
KLOT20160801,124085.0135
KLOT20160802,790.1913333333333
KLOT20160803,2633.3068666666663
KLOT20160804,3522.8395
KLOT20160805,736.5307
KLOT20160806,46098.235166666665
KLOT20160807,52108.99583333334
KLOT20160808,8865.887833333334
KLOT20160809,2481.670416666667
KLOT20160810,849.8033333333333
KLOT20160811,3687.8706666666667
KLOT20160812,697.9298249999999
KLOT20160813,1820.18275
KLOT20160814,134403.92691666668
KLOT20160815,1881.49325
KLOT20160816,7870.311
KLOT20160817,7222.6357499999995
KLOT20160818,6300.756583333334
KLOT20160819,2218.5523
KLOT20160820,1010.503925
KLOT20160821,30660.44075
KLOT20160822,6394.4085000000005
KLOT20160823,7478.781
KLOT20160825,2844.8955
KLOT20160828,1190.6375
KLOT20160829,2769.56025
KLOT20160831,14830.831999999999
KLOT20160901,10009.686583333332
KLOT20160902,410.47633333333334
KLOT20160904,261.491
KLOT20160905,640.2099999999999
KLOT20160911,8205.8625
KLOT20160913,789.4856666666668
KLOT20160914,21536.40066666667
KLOT20160917,3928.4385
KLOT20160918,16769.3645
KLOT20160919,83607.152
KLOT20160920,25138.997000000003
KLOT20160922,57193.161
KLOT20160923,10210.007333333333
KLOT20161001,286.23033333333336
KLOT20161002,100.68433333333333
KLOT20161003,1186.518
KLOT20161007,1322.1803333333335
KLOT20161008,8260.289666666667
KLOT20161010,739.1424999999999
KLOT20161011,2808.0406666666663
KLOT20161014,79823.79333333333
KLOT20161017,5344.387333333333
KLOT20161019,5864.431250000001
KLOT20161020,5402.842333333333
KLOT20161021,13180.324
KLOT20161022,26950.48675
KLOT20161023,19259.754
KLOT20161026,1691.506
KLOT20161027,2529.011
KLOT20161028,7850.241999999999
KLOT20161029,9842.45
KLOT20161030,13118.778166666667
KLOT20161031,16564.9025
