station_day,n_animals
KCLE20150604,1997.295
KCLE20150607,23660.002
KCLE20150609,742.3708333333333
KCLE20150614,310169.24453333335
KCLE20150616,12.003250000000001
KCLE20150617,64919.508299999994
KCLE20150624,3214.721666666667
KCLE20150625,7037.793250000001
KCLE20150629,8299.1705
KCLE20150630,81.84666666666666
KCLE20150701,22.721000000000004
KCLE20150702,160.92149999999998
KCLE20150703,1324.6009999999999
KCLE20150704,5889.577333333333
KCLE20150707,3458.9666666666667
KCLE20150708,526.574
KCLE20150710,1019.734
KCLE20150711,11691.6875
KCLE20150712,4619.586166666666
KCLE20150713,3162.7215
KCLE20150714,227.25483333333335
KCLE20150716,4505.451333333333
KCLE20150718,2428.2033333333334
KCLE20150719,841.7963333333333
KCLE20150720,7929.1945
KCLE20150721,5135.64695
KCLE20150722,7082.446
KCLE20150723,5797.624
KCLE20150724,5067.6810000000005
KCLE20150725,12129.441833333332
KCLE20150726,6428.183416666667
KCLE20150727,9590.50625
KCLE20150728,7103.532799999999
KCLE20150729,157832.40445
KCLE20150730,14314.38675
KCLE20150731,25784.561583333336
KCLE20150801,31871.712333333333
KCLE20150802,22696.656000000003
KCLE20150803,8891.417125
KCLE20150804,20720.358483333337
KCLE20150805,59767.35185
KCLE20150806,28701.222416666664
KCLE20150807,54892.665250000005
KCLE20150808,16525.868316666667
KCLE20150809,37275.69443333334
KCLE20150810,10135.153825000001
KCLE20150811,22686.269099999998
KCLE20150815,34501.78785833334
KCLE20150816,54321.22615
KCLE20150817,38647.82426666666
KCLE20150818,38264.409916666664
KCLE20150819,50892.52541666667
KCLE20150820,4457.216666666667
KCLE20150821,41688.155
KCLE20150822,39124.18816666667
KCLE20150823,84128.84901666667
KCLE20150824,35154.29483333333
KCLE20150825,11014.1384
KCLE20150826,33009.596750000004
KCLE20150827,38706.47675
KCLE20150828,26163.937083333334
KCLE20150829,14690.28715
KCLE20150830,847.831625
KCLE20150831,8096.228000000001
KCLE20150901,8980.431499999999
KCLE20150902,8040.50105
KCLE20150903,13983.553866666667
KCLE20150904,1265.924
KCLE20150905,3092.2307499999997
KCLE20150906,9903.916333333333
KCLE20150907,6253.650583333332
KCLE20150908,1310.1242
KCLE20150909,2853.477
KCLE20150910,3821.1316666666676
KCLE20150911,1889.283
KCLE20150914,4174.788
KCLE20150915,5242.228499999999
KCLE20150916,13429.8215
KCLE20150917,424466.4725
KCLE20150918,4456.25525
KCLE20150920,18605.193166666664
KCLE20150921,24643.256833333337
KCLE20150923,1122.2593333333334
KCLE20150926,2732.4629999999997
KCLE20150930,493.14040000000006
KCLE20151001,776.8760000000001
KCLE20151002,841.8955000000001
KCLE20151005,1405.1676666666665
KCLE20151006,1001.228
KCLE20151008,384.9765
KCLE20151010,6697.6075
KCLE20151012,17.059
KCLE20151015,1195.2314999999999
KCLE20151016,1951.6853333333336
KCLE20151017,2181.372
KCLE20151023,15697.952333333333
KCLE20151027,8152.8975
KCLE20151029,1720.6636666666666
KCLE20151030,13608.966933333333
