station_day,n_animals
KMKX20160602,822.2545
KMKX20160606,6087.4215
KMKX20160609,2144.8236666666667
KMKX20160613,45067.47825
KMKX20160622,154.23450000000003
KMKX20160627,75012.90466666667
KMKX20160705,24080.6335
KMKX20160707,2900.7597499999997
KMKX20160709,324.9916666666667
KMKX20160710,22039.0945
KMKX20160711,293.99600000000004
KMKX20160715,2986.03625
KMKX20160718,17896.146499999995
KMKX20160719,17288.768
KMKX20160721,1110.292333333333
KMKX20160722,1842.6370000000002
KMKX20160723,6824.2072499999995
KMKX20160725,10709.431333333334
KMKX20160728,867.8907916666667
KMKX20160730,4699.37935
KMKX20160731,9674.274416666667
KMKX20160801,4600.974
KMKX20160802,63272.13733333333
KMKX20160803,10028.337466666668
KMKX20160804,25939.925499999998
KMKX20160805,8496.659833333333
KMKX20160806,48282.09891666667
KMKX20160807,53407.8167
KMKX20160808,22227.883083333334
KMKX20160809,3866.1830000000004
KMKX20160810,22699.941333333336
KMKX20160811,1349.1553333333334
KMKX20160812,12306.203841666667
KMKX20160814,63043.460933333336
KMKX20160815,24282.256833333337
KMKX20160816,191777.41431666666
KMKX20160817,2974.751708333333
KMKX20160818,26267.530899999998
KMKX20160819,14704.955625000002
KMKX20160821,19352.90675
KMKX20160822,4675.382333333334
KMKX20160823,291.262
KMKX20160825,79149.54293333333
KMKX20160826,47982.888333333336
KMKX20160828,22336.293
KMKX20160830,4019.264666666667
KMKX20160831,107763.72508333332
KMKX20160901,46948.53378333333
KMKX20160902,8772.4365
KMKX20160903,13173.283666666668
KMKX20160904,11821.6715
KMKX20160905,2061.7540000000004
KMKX20160906,10808.6085
KMKX20160908,1983.2393333333334
KMKX20160911,56987.05099999999
KMKX20160912,4386.876333333334
KMKX20160913,440.45649999999995
KMKX20160914,57976.83328333333
KMKX20160915,1973.88
KMKX20160917,4421.80855
KMKX20160918,42263.04325
KMKX20160924,12532.73835
KMKX20160926,37698.47933333334
KMKX20160927,1925.408
KMKX20160928,3055.243
KMKX20160929,229.4325
KMKX20161001,2913.378
KMKX20161003,7595.347500000001
KMKX20161004,277.671
KMKX20161007,225.22299999999998
KMKX20161008,3732.5290000000005
KMKX20161009,12331.6932
KMKX20161010,4392.499666666667
KMKX20161012,2599.80375
KMKX20161013,6010.7675
KMKX20161020,5081.693799999999
KMKX20161021,12776.0445
KMKX20161023,3688.728
KMKX20161025,5880.6755
KMKX20161027,7194.591
KMKX20161028,3615.1476666666663
KMKX20161029,1210.3435000000002
