station_day,n_animals
KGRB20160609,4804.4635
KGRB20160620,884.05225
KGRB20160628,933.6957500000001
KGRB20160704,6692.5885
KGRB20160705,6424.722
KGRB20160706,12595.518666666665
KGRB20160709,9628.7315
KGRB20160713,8500.339666666667
KGRB20160714,8614.95825
KGRB20160715,1681.1795000000002
KGRB20160716,21888.31275
KGRB20160718,17680.384000000002
KGRB20160719,9623.77
KGRB20160722,14864.8725
KGRB20160725,14186.89875
KGRB20160727,1828.780833333333
KGRB20160728,1501.3615
KGRB20160729,1296.2749999999999
KGRB20160730,11017.270666666667
KGRB20160731,5030.107166666667
KGRB20160802,5013.012
KGRB20160803,13156.336949999999
KGRB20160804,7324.769666666667
KGRB20160805,18978.44066666667
KGRB20160806,21933.665283333332
KGRB20160807,31222.921033333332
KGRB20160808,15826.188
KGRB20160809,132136.78583333336
KGRB20160810,18759.8725
KGRB20160811,18292.2355
KGRB20160812,29605.4996
KGRB20160813,3147.7241
KGRB20160814,35309.5535
KGRB20160815,48915.712966666666
KGRB20160816,63788.00245
KGRB20160817,18429.697
KGRB20160818,82623.62995
KGRB20160819,141229.43908333336
KGRB20160820,10241.7217
KGRB20160821,9208.279833333334
KGRB20160822,18674.535416666666
KGRB20160823,7347.491333333334
KGRB20160825,51706.06891666666
KGRB20160826,5155.308166666667
KGRB20160828,11174.7615
KGRB20160829,12393.531333333332
KGRB20160830,11212.585
KGRB20160901,3748.3733333333334
KGRB20160902,14198.7625
KGRB20160903,3333.995
KGRB20160904,665.861
KGRB20160906,2375.433
KGRB20160909,28072.659333333333
KGRB20160911,8993.1135
KGRB20160912,4825.309749999999
KGRB20160914,19187.0638
KGRB20160915,4407.8025
KGRB20160918,7255.334833333333
KGRB20160920,65423.297
KGRB20160921,4205.879
KGRB20160924,5979.12105
KGRB20160925,729.2599999999999
KGRB20160926,406.78933333333333
KGRB20160927,350.13933333333335
KGRB20160928,407.84124999999995
KGRB20160929,3394.6845000000003
KGRB20161001,104.441
KGRB20161002,8257.134600000001
KGRB20161003,1224.1236666666666
KGRB20161006,4290.3665
KGRB20161009,8725.7785
KGRB20161011,1399.4565
KGRB20161014,4710.129
KGRB20161016,12046.761333333334
KGRB20161019,4096.425
KGRB20161021,55.140499999999996
KGRB20161023,7142.724999999999
KGRB20161025,7893.71825
KGRB20161026,3417.599
KGRB20161027,15733.208999999999
KGRB20161028,9129.396999999999
KGRB20161029,21918.577
KGRB20161030,23234.6065
