station_day,n_animals
KDLH20160613,25360.41275
KDLH20160716,205.19299999999998
KDLH20160718,1574.631
KDLH20160722,259.29
KDLH20160726,1236.3144999999997
KDLH20160728,1237.583
KDLH20160729,1692.91825
KDLH20160730,3034.59525
KDLH20160731,804.9232
KDLH20160803,3023.8597999999997
KDLH20160804,1634.6796666666667
KDLH20160805,4640.599833333334
KDLH20160806,4517.0464999999995
KDLH20160807,14827.74425
KDLH20160808,2468.0905
KDLH20160809,658.904
KDLH20160811,505.7531666666667
KDLH20160813,1173.203
KDLH20160814,89338.54966666666
KDLH20160815,3923.8317500000003
KDLH20160816,2540.4452
KDLH20160817,37082.197
KDLH20160818,5098.7643333333335
KDLH20160821,6400.706249999999
KDLH20160822,1924.461375
KDLH20160825,4216.8623333333335
KDLH20160828,780624.5039000001
KDLH20160830,37608.113
KDLH20160831,50401.312
KDLH20160901,3617.2213333333334
KDLH20160913,18299.3855
KDLH20160914,84.1805
KDLH20160920,2363.115
KDLH20160921,484697.54899999994
KDLH20161008,1344.061
KDLH20161009,14224.799666666666
