station_day,n_animals
KIWX20180609,80897.00200000001
KIWX20180615,2408.4700000000003
KIWX20180703,342.54825
KIWX20180708,1549.451
KIWX20180710,5594.3705
KIWX20180711,2548.557
KIWX20180712,11725.797166666667
KIWX20180714,566.9003
KIWX20180716,3702.4066999999995
KIWX20180717,14768.9305
KIWX20180718,2373.9505833333333
KIWX20180719,1732.006666666667
KIWX20180723,2544.9990000000003
KIWX20180724,418.41366666666664
KIWX20180725,2272.5995
KIWX20180726,8931.325775
KIWX20180727,5243.891416666666
KIWX20180728,12993.517875
KIWX20180729,10425.019750000001
KIWX20180730,5975.225291666667
KIWX20180731,27568.912016666665
KIWX20180801,10935.917333333333
KIWX20180802,18109.0507
KIWX20180803,10008.227775
KIWX20180804,36212.13716666667
KIWX20180805,22803.826916666665
KIWX20180806,23093.687958333332
KIWX20180807,13527.531008333332
KIWX20180808,19031.477466666667
KIWX20180809,8062.588925
KIWX20180810,23674.38058333333
KIWX20180811,30382.55066666667
KIWX20180812,37967.03085
KIWX20180813,33155.3915
KIWX20180814,54135.36866666666
KIWX20180815,28651.035099999997
KIWX20180816,2029.1630833333334
KIWX20180817,4369.925833333334
KIWX20180818,34647.00241666666
KIWX20180819,53036.463875
KIWX20180820,25645.214666666667
KIWX20180821,2335.7590333333333
KIWX20180822,14200.926333333333
KIWX20180823,9086.873666666666
KIWX20180824,10961.683125
KIWX20180826,4294.256166666667
KIWX20180827,3879.944625
KIWX20180828,5965.1336249999995
KIWX20180829,22838.719166666666
KIWX20180830,13525.433833333333
KIWX20180831,802.572
KIWX20180901,6023.12425
KIWX20180902,294.3751666666667
KIWX20180903,6642.869500000001
KIWX20180904,723.7515000000001
KIWX20180906,4468.549249999999
KIWX20180911,3002.9275
KIWX20180913,16636.6695
KIWX20180914,2869.3455
KIWX20180917,6433.81
KIWX20180918,5299.7955
KIWX20180919,2231.7952499999997
KIWX20180922,429.405
KIWX20180926,15405.998166666666
KIWX20180927,90214.9665
KIWX20180928,908.048
KIWX20180929,24251.3724
KIWX20181001,267.688
KIWX20181004,624.94075
KIWX20181009,4303.463000000001
KIWX20181011,185.52266666666665
KIWX20181012,5816.6495
KIWX20181014,4138.216
KIWX20181016,1961.4170000000001
KIWX20181018,7570.503000000001
KIWX20181019,2372.4069999999997
KIWX20181020,8392.6485
KIWX20181021,200.52550000000002
KIWX20181022,537.4675
KIWX20181023,8018.928166666667
KIWX20181027,204.398
KIWX20181029,1501.5876666666666
KIWX20181030,9291.26
KIWX20181031,1404.3715
