station_day,n_animals
KGRR20150616,1146.8306666666665
KGRR20150626,10624.8925
KGRR20150704,642.2623333333333
KGRR20150705,6628.429666666667
KGRR20150709,1009.2756666666668
KGRR20150710,12437.25275
KGRR20150712,11090.94
KGRR20150713,412623.30175000004
KGRR20150714,660.7115
KGRR20150715,5257.494333333333
KGRR20150716,8495.695
KGRR20150718,5980.82
KGRR20150720,2994.7639999999997
KGRR20150721,7904.724499999999
KGRR20150722,2358.232
KGRR20150723,6850.2891666666665
KGRR20150725,2836.8610000000003
KGRR20150726,5901.280499999999
KGRR20150727,11181.6865
KGRR20150728,15534.875
KGRR20150729,1437.66725
KGRR20150730,4567.5335
KGRR20150731,5079.897666666667
KGRR20150801,36399.96641666666
KGRR20150802,2158.2715333333335
KGRR20150803,1589.478
KGRR20150804,3218.2761666666665
KGRR20150805,9417.051
KGRR20150806,14063.070083333332
KGRR20150807,8743.7245
KGRR20150809,4062.9762
KGRR20150810,8457.2716
KGRR20150811,11532.820583333334
KGRR20150812,7908.934649999999
KGRR20150813,16565.717
KGRR20150814,1910.8330833333334
KGRR20150815,1822.1136666666666
KGRR20150816,9285.159333333333
KGRR20150817,6663.78425
KGRR20150818,43832.64508333334
KGRR20150819,18604.087333333333
KGRR20150820,10164.6145
KGRR20150821,35879.08816666667
KGRR20150822,104.346
KGRR20150823,9039.145199999999
KGRR20150824,1270.366
KGRR20150827,2039.7096666666666
KGRR20150831,7391.7880000000005
KGRR20150902,4143.3730000000005
KGRR20150903,19111.963666666667
KGRR20150904,533.847
KGRR20150905,82232.13433333332
KGRR20150906,151485.80316666665
KGRR20150907,586.7994999999999
KGRR20150909,48495.97273333333
KGRR20150910,13291.885883333334
KGRR20150911,28677.8589
KGRR20150912,43466.41503333333
KGRR20150913,3237.3540000000003
KGRR20150919,10277.62775
KGRR20150920,4820.1705
KGRR20150921,1554.0666666666666
KGRR20150922,28700.2045
KGRR20150924,4700.0065
KGRR20150925,341.081
KGRR20150930,883.0216666666665
KGRR20151002,2159.005
KGRR20151007,1246.1206666666667
KGRR20151008,269.44533333333334
KGRR20151009,2113.0101666666665
KGRR20151010,34181.149
KGRR20151014,7621.615999999999
KGRR20151016,21353.67725
KGRR20151017,26066.709333333332
KGRR20151018,10796.541200000001
KGRR20151022,46111.829333333335
KGRR20151023,8013.087666666666
KGRR20151025,22415.341666666664
KGRR20151026,18131.859666666667
KGRR20151027,2390.437
KGRR20151030,33316.98326666667
