station_day,n_animals
KGRR20180614,1106.85
KGRR20180622,60616.33675
KGRR20180624,11328.771333333332
KGRR20180626,656.2224999999999
KGRR20180702,2990.506
KGRR20180703,1978.4309999999998
KGRR20180705,67524.16225
KGRR20180708,1223.2649999999999
KGRR20180709,3300.9541666666664
KGRR20180711,6618.810833333333
KGRR20180712,2643.655125
KGRR20180713,1729.3712
KGRR20180715,1024.5741
KGRR20180716,3930.4303999999993
KGRR20180718,8365.037166666667
KGRR20180719,10848.546041666668
KGRR20180720,1124.657
KGRR20180723,7017.5960000000005
KGRR20180724,5448.897933333334
KGRR20180725,2964.8636333333334
KGRR20180726,3796.710633333334
KGRR20180727,4913.5575
KGRR20180728,6028.3379583333335
KGRR20180729,6697.2665
KGRR20180730,11555.859833333332
KGRR20180731,36516.394458333336
KGRR20180801,13068.050875
KGRR20180802,4353.7918
KGRR20180803,17189.3939
KGRR20180805,12490.147
KGRR20180806,12905.977449999998
KGRR20180807,11841.747425
KGRR20180808,18849.819499999998
KGRR20180809,42588.93111666667
KGRR20180810,33600.18215833333
KGRR20180811,46475.057499999995
KGRR20180812,18215.847966666668
KGRR20180813,12768.0639
KGRR20180814,23616.44525
KGRR20180815,36559.50696666667
KGRR20180816,14653.7016
KGRR20180817,4814.126875
KGRR20180818,42945.04086666667
KGRR20180819,5361.177000000001
KGRR20180820,38242.67916666667
KGRR20180821,7848.025500000001
KGRR20180822,7411.5631250000015
KGRR20180823,15923.197083333333
KGRR20180824,24088.494099999996
KGRR20180830,8020.621999999999
KGRR20180831,2832.03125
KGRR20180901,1057.779
KGRR20180902,4672.716
KGRR20180903,2010.66175
KGRR20180904,1251.6778333333334
KGRR20180906,28588.356875
KGRR20180907,5281.89755
KGRR20180908,1218.4012500000001
KGRR20180922,3768.934916666666
KGRR20180923,2630.057875
KGRR20180926,2097.3285
KGRR20180928,2075.3247499999998
KGRR20180929,1121.9203333333332
KGRR20181004,4409.5535
KGRR20181007,626.59275
KGRR20181008,117.07775000000001
KGRR20181009,1054.6105
KGRR20181013,2273.4971666666665
KGRR20181014,519.6745000000001
KGRR20181017,2083.16075
KGRR20181019,1068.2375
KGRR20181020,546.1925
KGRR20181022,2758.23125
KGRR20181023,3573.4218333333333
KGRR20181024,1218.2141666666666
KGRR20181025,2949.4269999999997
KGRR20181026,3399.908833333333
