station_day,n_animals
KAPX20180615,82.8495
KAPX20180618,24.556166666666666
KAPX20180629,1000.6905
KAPX20180702,938.4167500000001
KAPX20180728,33.58475
KAPX20180801,1298.0012499999998
KAPX20180810,6316.3745
KAPX20180811,669.0926666666667
KAPX20180813,19002.14733333333
KAPX20180817,15.771250000000002
KAPX20180818,5505.155666666667
KAPX20180819,7938.028000000001
KAPX20180824,1126.5128750000001
KAPX20180828,10942.789875
KAPX20180831,45.564166666666665
KAPX20180902,637.658875
KAPX20180906,2394.79225
KAPX20180909,41.1365
KAPX20180910,5.52475
KAPX20180911,7.04575
KAPX20180915,88.07325
KAPX20180918,3592.4190000000003
KAPX20180919,40.226499999999994
KAPX20180929,2629.7138
KAPX20181005,6.498
KAPX20181007,410.0926666666667
KAPX20181012,780.108625
KAPX20181017,207.86309999999997
KAPX20181018,60.855000000000004
KAPX20181019,30.154500000000002
KAPX20181020,348.12725
KAPX20181023,1533.68875
KAPX20181026,2015.5755
KAPX20181029,279.5145
KAPX20181030,47.669583333333335
KAPX20181031,246.96583333333334
