station_day,n_animals
KDLH20170610,577.351
KDLH20170616,171.8095
KDLH20170619,6912.0960000000005
KDLH20170630,1470.8244
KDLH20170702,1294.719
KDLH20170708,9610.35
KDLH20170713,8.942
KDLH20170714,17136.0045
KDLH20170727,297.532
KDLH20170729,2969.5075
KDLH20170731,7579.692499999999
KDLH20170802,1490.72125
KDLH20170806,345.4156666666667
KDLH20170807,78326.22649999999
KDLH20170808,1426.1741666666667
KDLH20170809,11154.18425
KDLH20170810,3262.4492999999998
KDLH20170811,4222.1515
KDLH20170812,6586.22
KDLH20170813,2566.241625
KDLH20170815,1621.0863333333334
KDLH20170816,834.2139999999999
KDLH20170817,1722.5194999999999
KDLH20170818,3097.8
KDLH20170819,4777.448833333333
KDLH20170820,14135.2085
KDLH20170821,8501.793
KDLH20170822,2832.4936666666667
KDLH20170823,1962.5209999999997
KDLH20170825,5265.1195
KDLH20170828,1663.408
KDLH20170829,51398.28283333333
KDLH20170831,1492.966
KDLH20170901,883.2105
KDLH20170904,5439.8814999999995
KDLH20170905,1821.63075
KDLH20170906,2241.7124999999996
KDLH20170908,2324.887666666667
KDLH20170909,105.78999999999999
KDLH20170911,1117.128
KDLH20170914,3897.906666666667
KDLH20170917,515.927
KDLH20171006,9688.5755
KDLH20171020,1203.2605
