station_day,n_animals
KBUF20160607,2603.1215
KBUF20160608,5160.468
KBUF20160618,8728.708499999999
KBUF20160621,11276.013875
KBUF20160625,558.0185
KBUF20160701,752.36075
KBUF20160702,1215.769
KBUF20160704,2171.583
KBUF20160705,740.5866666666666
KBUF20160707,2627.650625
KBUF20160708,799.2753333333334
KBUF20160710,26307.9812
KBUF20160712,4558.798
KBUF20160716,622.8283333333334
KBUF20160718,7553.47775
KBUF20160719,244.233
KBUF20160720,2535.1338750000004
KBUF20160723,2611.0589999999997
KBUF20160724,28445.016716666665
KBUF20160726,6544.160666666667
KBUF20160727,10076.92185
KBUF20160728,6613.154766666667
KBUF20160729,12238.896291666668
KBUF20160730,3945656.7298333333
KBUF20160731,599.49725
KBUF20160801,5235.419825
KBUF20160802,23475.676891666666
KBUF20160803,21837.921125
KBUF20160804,11592.373675
KBUF20160805,11796.8305
KBUF20160806,15224.8717
KBUF20160807,15475.9056
KBUF20160808,21546.621525
KBUF20160809,15770.873666666666
KBUF20160810,5676.592466666667
KBUF20160811,8976.63305
KBUF20160812,10820.5923
KBUF20160813,5092.7396
KBUF20160814,27796.572641666666
KBUF20160815,24836.54535
KBUF20160816,19853.400625
KBUF20160817,18198.929266666666
KBUF20160818,23933.889616666667
KBUF20160819,36461.633
KBUF20160820,12450.607433333333
KBUF20160822,26964.80703333333
KBUF20160823,18222.415208333332
KBUF20160824,10971.300374999999
KBUF20160825,1825.1813333333332
KBUF20160826,12539.427200000002
KBUF20160827,23104.505091666666
KBUF20160828,5558.3506333333335
KBUF20160829,6789.4757
KBUF20160830,15775.537816666667
KBUF20160901,9617.554683333334
KBUF20160902,7833.739433333332
KBUF20160903,3084.60475
KBUF20160904,3420.6335
KBUF20160905,2633.049458333333
KBUF20160906,23653.884
KBUF20160907,535.3695
KBUF20160908,2543.6135
KBUF20160909,1092.6885
KBUF20160911,3333.0265
KBUF20160912,3279.86525
KBUF20160913,1416.9635
KBUF20160915,3821.9130000000005
KBUF20160916,4072.4065
KBUF20160918,718.8203333333335
KBUF20160919,1849.7766666666666
KBUF20160920,65098.88991666667
KBUF20160921,33605.43666666667
KBUF20160922,1282.1355
KBUF20160923,50.857166666666664
KBUF20160924,16033.508166666668
KBUF20160925,46938.206333333335
KBUF20160926,1015.752
KBUF20160927,1170.3985
KBUF20160928,5417.175875
KBUF20161002,617.529
KBUF20161004,2509.4771666666666
KBUF20161005,279.2855
KBUF20161006,862.8740000000001
KBUF20161009,372.635
KBUF20161011,17227.494666666666
KBUF20161012,219.73166666666668
KBUF20161014,5006.9426
KBUF20161017,1080.9563333333333
KBUF20161022,9840.548333333334
KBUF20161026,11374.771833333332
KBUF20161028,3701.914375
KBUF20161029,2101.514083333333
KBUF20161030,5072.491333333333
KBUF20161031,22081.005958333335
