station_day,n_animals
KGRB20180603,471.9425
KGRB20180605,175.4045
KGRB20180610,12097.769
KGRB20180614,28164.928499999998
KGRB20180623,1900.0880000000002
KGRB20180626,1147.643
KGRB20180627,48.351499999999994
KGRB20180701,3920.812625
KGRB20180710,4671.1985
KGRB20180715,4111.76025
KGRB20180717,26278.116
KGRB20180718,20364.565333333332
KGRB20180719,29250.568541666667
KGRB20180723,4882.422
KGRB20180724,7849.474400000001
KGRB20180725,8906.059333333333
KGRB20180726,6003.232
KGRB20180727,3523.59975
KGRB20180728,10322.429333333333
KGRB20180729,2897.91475
KGRB20180730,9482.494125
KGRB20180731,20923.368000000002
KGRB20180801,25247.3005
KGRB20180802,18163.298749999998
KGRB20180803,17528.27666666667
KGRB20180804,9165.621666666666
KGRB20180805,12343.9755
KGRB20180806,9152.231875
KGRB20180807,78221.52206666666
KGRB20180808,42957.73091666667
KGRB20180809,36603.54495833334
KGRB20180810,31681.028125
KGRB20180811,47405.99020000001
KGRB20180812,38397.82666666666
KGRB20180813,41724.240000000005
KGRB20180816,14449.041
KGRB20180817,43244.538883333335
KGRB20180818,84249.77616666666
KGRB20180819,22024.907666666666
KGRB20180820,41156.89716666666
KGRB20180821,9896.913333333332
KGRB20180822,55045.32933333333
KGRB20180824,17195.748333333333
KGRB20180826,27447.93275
KGRB20180827,1569.2098
KGRB20180828,5508.0805
KGRB20180830,14384.037666666665
KGRB20180831,14294.238083333334
KGRB20180902,19678.14466666667
KGRB20180906,40979.515166666664
KGRB20180907,2218.2593333333334
KGRB20180908,3989.3025000000002
KGRB20180909,1467.0215
KGRB20180910,1108.5126666666665
KGRB20180913,6483.87
KGRB20180914,1032.8319999999999
KGRB20180916,3370.0405
KGRB20180918,3595.0716666666667
KGRB20180921,6748.9015
KGRB20180922,12294.90225
KGRB20180924,1910.4415
KGRB20180925,3609.6056666666664
KGRB20180926,13257.38275
KGRB20180928,3508.2682
KGRB20181002,8781.8095
KGRB20181003,2300.9751
KGRB20181004,15242.441
KGRB20181005,2652.0281666666665
KGRB20181006,776.0231249999999
KGRB20181007,531.2488333333333
KGRB20181014,6255.0178750000005
KGRB20181015,6816.73825
KGRB20181016,546.3895
KGRB20181020,1942.7314999999999
KGRB20181022,26733.904333333332
KGRB20181023,990.3975
KGRB20181026,7979.344499999999
KGRB20181027,428.8255
KGRB20181030,6635.646333333333
KGRB20181031,2777.3280000000004
