station_day,n_animals
KBUF20190604,1977.0528749999999
KBUF20190605,10865.198499999999
KBUF20190606,1868.29025
KBUF20190607,3973.5893749999996
KBUF20190609,10082.476
KBUF20190615,485.17716666666666
KBUF20190617,31.170499999999997
KBUF20190619,4152.89325
KBUF20190624,27799.370499999997
KBUF20190625,14678.615000000002
KBUF20190626,1524.1840000000002
KBUF20190627,11266.932666666668
KBUF20190628,4865.12275
KBUF20190629,423.8186666666666
KBUF20190630,2058.776
KBUF20190703,8015.41325
KBUF20190707,7353.783333333334
KBUF20190708,696.144125
KBUF20190712,11508.8515
KBUF20190713,534.6669999999999
KBUF20190714,588.1631666666666
KBUF20190715,21507.576208333332
KBUF20190716,4529.06725
KBUF20190719,1109.37475
KBUF20190720,5015.47825
KBUF20190721,1643.0633333333335
KBUF20190722,7076.85475
KBUF20190723,8528.047775
KBUF20190724,31214.72861666667
KBUF20190725,7235.668874999999
KBUF20190726,709.716375
KBUF20190727,112238.4275
KBUF20190728,10058.84575
KBUF20190729,1903.9435833333332
KBUF20190731,10599.81155
KBUF20190801,26373.522
KBUF20190802,23551.857375
KBUF20190803,38607.74033333333
KBUF20190804,6252.07055
KBUF20190805,132668.35651666665
KBUF20190806,5180.123116666668
KBUF20190807,1813.3372000000004
KBUF20190808,14440.62105
KBUF20190809,17547.50625
KBUF20190810,15597.018500000002
KBUF20190811,18063.416025
KBUF20190812,11580.590958333334
KBUF20190813,504.2817
KBUF20190814,65045.6024
KBUF20190815,16774.270866666666
KBUF20190816,12059.925933333334
KBUF20190817,1059.9925
KBUF20190819,2380.9546666666665
KBUF20190820,29753.824075
KBUF20190821,5359.736833333333
KBUF20190822,24069.15245
KBUF20190823,27297.627766666665
KBUF20190824,28480.63205
KBUF20190825,7251.8157
KBUF20190826,4013.6066
KBUF20190828,10702.911399999999
KBUF20190829,9280.604841666667
KBUF20190830,34901.1182
KBUF20190831,12335.6684
KBUF20190902,1043.3463333333334
KBUF20190903,8887.776333333335
KBUF20190904,6359.8044
KBUF20190905,10550.670458333334
KBUF20190906,4832.0470000000005
KBUF20190907,4215.96735
KBUF20190908,7152.637200000001
KBUF20190909,4367.437166666667
KBUF20190913,1304.4358333333334
KBUF20190916,528.52875
KBUF20190917,34597.0892
KBUF20190918,7122.9929999999995
KBUF20190919,33154.28154166667
KBUF20190920,10981.6325
KBUF20190922,9935.363500000001
KBUF20190923,79093.54699999999
KBUF20190924,4161.4321666666665
KBUF20190927,22015.643799999998
KBUF20190929,2155.82
KBUF20190930,2197.703
KBUF20191002,374.51875
KBUF20191004,995.468125
KBUF20191005,396.50225
KBUF20191007,861.2580000000002
KBUF20191008,2145.218125
KBUF20191010,1197.7411666666667
KBUF20191011,3121.6223333333332
KBUF20191015,11294.21575
KBUF20191019,4402.489299999999
KBUF20191024,2484.7238333333335
KBUF20191026,8970.25575
KBUF20191028,2074.8070000000002
KBUF20191029,1973.5836666666667
KBUF20191031,1155.4671666666666
