station_day,n_animals
KTYX20150612,187.555
KTYX20150617,9133.929
KTYX20150622,602.9946666666667
KTYX20150630,24020.24675
KTYX20150711,13731.922416666666
KTYX20150712,12963.7065
KTYX20150716,5062.824166666667
KTYX20150720,1184.1625000000001
KTYX20150722,1573.7728000000002
KTYX20150723,1394.2
KTYX20150726,781.9837500000001
KTYX20150730,100.9005
KTYX20150801,33.06116666666667
KTYX20150804,875.2362499999999
KTYX20150806,441.00633333333326
KTYX20150807,3397.1666666666665
KTYX20150808,4162.349666666667
KTYX20150809,2521.5295
KTYX20150810,1387.3678333333335
KTYX20150812,870.5986666666668
KTYX20150813,4073.5946666666664
KTYX20150814,3787.246166666667
KTYX20150816,10336.4125
KTYX20150817,729.4031666666667
KTYX20150818,235.44850000000002
KTYX20150819,2583.469
KTYX20150820,485.71133333333336
KTYX20150821,6253.0349166666665
KTYX20150822,11552.640333333333
KTYX20150823,3753.64225
KTYX20150824,2953.92555
KTYX20150825,777.10575
KTYX20150826,4451.597333333333
KTYX20150827,4152.502266666667
KTYX20150828,2348.5817500000003
KTYX20150829,4551.483
KTYX20150903,6971.9224
KTYX20150904,4890.3092
KTYX20150911,9621.657799999999
KTYX20150913,15373.9765
KTYX20150917,25369.920333333335
KTYX20150918,3585.8565
KTYX20150920,363.502
KTYX20150921,2064.8875
KTYX20150926,5108.181333333333
KTYX20151005,14245.5375
KTYX20151006,1507.6055000000001
KTYX20151008,2322.8419999999996
KTYX20151017,2371.2749
KTYX20151026,187.842
