station_day,n_animals
KDTX20180609,4298.312249999999
KDTX20180610,5.909
KDTX20180611,69.80475000000001
KDTX20180617,3646.556
KDTX20180621,1612.7442500000002
KDTX20180629,4905.82575
KDTX20180707,4718.8185
KDTX20180712,46.784000000000006
KDTX20180716,1722.9686666666666
KDTX20180721,69.32199999999999
KDTX20180726,1324.1713333333335
KDTX20180727,2606.62575
KDTX20180728,3815.0515000000005
KDTX20180729,5069.6737
KDTX20180730,10250.206066666666
KDTX20180731,13267.227241666667
KDTX20180801,3653.4038666666665
KDTX20180802,7511.81345
KDTX20180803,7993.84125
KDTX20180804,20301.844250000002
KDTX20180805,16782.935716666667
KDTX20180806,15179.466716666666
KDTX20180808,2699.86825
KDTX20180809,12456.498800000001
KDTX20180810,18446.102000000003
KDTX20180811,65094.57193333334
KDTX20180812,40621.933925000005
KDTX20180813,42184.34645833333
KDTX20180814,41833.10875
KDTX20180815,70174.21218333334
KDTX20180816,13685.196075
KDTX20180817,20547.21026666667
KDTX20180818,3390.9367249999996
KDTX20180819,26795.317441666666
KDTX20180820,28767.864025
KDTX20180821,4029.101166666667
KDTX20180822,1585.4466333333337
KDTX20180823,39659.539183333334
KDTX20180824,22769.083791666664
KDTX20180825,975.0737999999999
KDTX20180826,6359.892
KDTX20180827,6024.0298250000005
KDTX20180829,6658.3261999999995
KDTX20180831,12058.152708333335
KDTX20180901,12402.819583333334
KDTX20180902,1469.93725
KDTX20180903,4903.242174999999
KDTX20180904,6913.675000000001
KDTX20180905,3621.1892500000004
KDTX20180906,3570.820125
KDTX20180907,12757.089683333332
KDTX20180908,1189.3433
KDTX20180913,1833.1419999999998
KDTX20180915,1279.0116666666665
KDTX20180917,932.509125
KDTX20180918,2488.4583333333335
KDTX20180919,54.498999999999995
KDTX20180922,1091.1432666666667
KDTX20180926,954.85625
KDTX20180928,46.42450000000001
KDTX20180929,1211.6970000000001
KDTX20181004,149.71333333333334
KDTX20181009,241.23466666666664
KDTX20181010,2080.429
KDTX20181011,23.74725
KDTX20181013,680.0798333333335
KDTX20181014,10815.038416666668
KDTX20181016,2295.8245
KDTX20181018,736.2093333333333
KDTX20181020,249.2286666666667
KDTX20181021,163.02516666666668
KDTX20181022,437.96599999999995
KDTX20181023,66.7835
KDTX20181024,1414.5995
KDTX20181025,3910.406
KDTX20181026,3417.9091666666664
KDTX20181029,101.48599999999999
KDTX20181030,2050.106333333333
