station_day,n_animals
KLOT20190601,1157.78225
KLOT20190603,1159.15375
KLOT20190604,200.90283333333332
KLOT20190610,1462.7265000000002
KLOT20190619,5817.66625
KLOT20190622,859.906
KLOT20190703,16229.3045
KLOT20190709,78417.69475
KLOT20190711,1015.413
KLOT20190714,1429.7113333333334
KLOT20190717,2167.89125
KLOT20190721,1965.6405
KLOT20190722,773.5553749999999
KLOT20190723,139.87583333333333
KLOT20190724,296.188
KLOT20190726,6029.196249999999
KLOT20190727,149.785
KLOT20190728,7156.011416666666
KLOT20190729,1320.7278999999999
KLOT20190730,7485.08125
KLOT20190731,2415.66775
KLOT20190802,5601.465125000001
KLOT20190803,686.381125
KLOT20190804,3098.199375
KLOT20190805,9117.700916666665
KLOT20190806,2238.3132
KLOT20190807,5110.6807499999995
KLOT20190808,9404.111
KLOT20190809,4431.0886666666665
KLOT20190810,6977.8720416666665
KLOT20190811,1884.6657500000001
KLOT20190813,4663.1155
KLOT20190814,56857.1504
KLOT20190815,18557.656450000002
KLOT20190816,3264.6685
KLOT20190817,1728.2970000000003
KLOT20190818,749.278625
KLOT20190819,23482.191833333334
KLOT20190820,9430.569583333334
KLOT20190821,58653.30416666666
KLOT20190822,42412.45130833334
KLOT20190823,6301.218916666667
KLOT20190824,4440.436083333332
KLOT20190825,4899.347833333333
KLOT20190827,4974.429541666666
KLOT20190828,42614.85975
KLOT20190830,8223.418
KLOT20190831,14633.408625000002
KLOT20190902,63501.741483333324
KLOT20190904,3745.9917499999992
KLOT20190905,676.692
KLOT20190907,5764.162541666667
KLOT20190909,2086.5074999999997
KLOT20190914,1015.0154999999999
KLOT20190923,7755.17275
KLOT20190926,35924.96286666667
KLOT20190928,48.19375
KLOT20190929,657.114
KLOT20191001,7248.490249999999
KLOT20191003,13065.389500000001
KLOT20191004,2772.911416666667
KLOT20191005,574.1850000000001
KLOT20191006,8945.080333333333
KLOT20191009,1285.0471666666665
KLOT20191013,2552.6721666666667
KLOT20191014,6679.727666666667
KLOT20191020,35469.27308333333
KLOT20191023,4493.5235
KLOT20191024,37472.113124999996
KLOT20191025,29991.720499999996
KLOT20191026,4383.9595
KLOT20191027,4499.665
KLOT20191028,57410.48909999999
KLOT20191029,6077.134625
KLOT20191031,4439.425166666667
