station_day,n_animals
KMKX20150610,11616.7045
KMKX20150611,49688.804000000004
KMKX20150619,395.0665
KMKX20150620,343.2033333333333
KMKX20150627,16944.5126
KMKX20150630,587.0675
KMKX20150701,544.1946666666666
KMKX20150704,5252.8745
KMKX20150705,2071.013
KMKX20150708,601.2909999999999
KMKX20150710,1018.552
KMKX20150711,7038.005833333333
KMKX20150712,3255.429416666667
KMKX20150714,2493.7923333333333
KMKX20150715,804.6643333333334
KMKX20150716,18496.658
KMKX20150717,961.661
KMKX20150718,3426.8635000000004
KMKX20150719,6043.356333333334
KMKX20150720,3698.768
KMKX20150721,43761.557499999995
KMKX20150722,686.5796666666666
KMKX20150726,453.2455
KMKX20150727,10245.410666666667
KMKX20150728,15863.058666666668
KMKX20150730,10394.387666666666
KMKX20150731,2213.4105
KMKX20150801,14079.72175
KMKX20150803,16953.873666666666
KMKX20150804,4533.2292
KMKX20150805,5189.374333333333
KMKX20150806,535384.4627500001
KMKX20150807,1013.6183333333333
KMKX20150808,11261.451666666666
KMKX20150809,610424.4895333333
KMKX20150810,13044.706
KMKX20150811,59536.39153333334
KMKX20150812,26101.17355
KMKX20150813,18150.091666666667
KMKX20150814,27214.2967
KMKX20150815,47293.59461666667
KMKX20150816,21511.689166666667
KMKX20150817,21706.15
KMKX20150818,7371.749083333332
KMKX20150820,2955.8906666666667
KMKX20150821,11975.59075
KMKX20150822,13833.131833333333
KMKX20150824,19499.9015
KMKX20150825,24532.123566666665
KMKX20150826,13376.270916666666
KMKX20150827,13907.4373
KMKX20150828,5517.222716666667
KMKX20150830,20421.999916666668
KMKX20150831,45101.119249999996
KMKX20150901,2457.9276666666665
KMKX20150903,3164.8737499999997
KMKX20150904,74062.31891666667
KMKX20150905,1211.1036666666666
KMKX20150906,486.11
KMKX20150909,218478.56508333332
KMKX20150910,639.9465
KMKX20150911,24801.54165
KMKX20150912,10777.274000000001
KMKX20150914,1700.2169999999999
KMKX20150915,542.5576666666667
KMKX20150916,1605.97875
KMKX20150919,8787.608666666667
KMKX20150920,9354.403
KMKX20150921,89043.17766666667
KMKX20150922,8494.868
KMKX20150923,3408.598
KMKX20150924,2473.3726666666666
KMKX20150925,12329.346999999998
KMKX20150926,7841.8054999999995
KMKX20150927,26124.055
KMKX20150928,5238.954833333333
KMKX20150930,7671.020333333332
KMKX20151001,4424.597
KMKX20151002,547.3299999999999
KMKX20151003,804.3829999999999
KMKX20151004,5893.940500000001
KMKX20151006,6485.681166666667
KMKX20151008,2054.0013333333336
KMKX20151009,7840.8966
KMKX20151010,2475.3366666666666
KMKX20151011,8856.1775
KMKX20151013,26106.23705
KMKX20151014,8783.282
KMKX20151015,413.651
KMKX20151016,1370.9676666666667
KMKX20151017,11056.01275
KMKX20151019,925.0933333333334
KMKX20151023,1951.7103333333334
