station_day,n_animals
KIWX20150611,8695.487433333334
KIWX20150614,7166.947050000001
KIWX20150617,4117.8949999999995
KIWX20150619,836.5738333333334
KIWX20150624,155844.2715
KIWX20150630,55.012166666666666
KIWX20150702,288.9815
KIWX20150703,16267.2294
KIWX20150705,5920.00275
KIWX20150706,3391.6316666666667
KIWX20150708,695.3620000000001
KIWX20150710,1712.862
KIWX20150713,428.4746666666667
KIWX20150715,2903.305666666667
KIWX20150716,179871.11395833336
KIWX20150718,4802.104
KIWX20150719,2707.428
KIWX20150720,6903.448
KIWX20150721,4985.509708333333
KIWX20150722,10220.037666666667
KIWX20150723,6236.550666666666
KIWX20150724,6895.030999999999
KIWX20150725,6116.36925
KIWX20150726,10837.706583333333
KIWX20150727,92442.46849999999
KIWX20150728,14299.804000000002
KIWX20150729,7159.037033333334
KIWX20150730,12435.46975
KIWX20150731,5441.732674999999
KIWX20150801,18112.991166666667
KIWX20150802,7189.964333333333
KIWX20150803,7178.9922
KIWX20150804,10758.842499999999
KIWX20150805,8505.968666666668
KIWX20150806,3822.4386
KIWX20150807,60268.803
KIWX20150808,5876.010491666667
KIWX20150809,8946.6979
KIWX20150810,29445.18916666667
KIWX20150811,20886.83366666667
KIWX20150812,7392.944016666667
KIWX20150813,11704.150091666666
KIWX20150814,16921.74801666667
KIWX20150815,20384.6391
KIWX20150816,25294.751666666667
KIWX20150817,15226.718499999999
KIWX20150818,4399.9378
KIWX20150819,4670.570016666667
KIWX20150820,19057.242575
KIWX20150821,8198.5175
KIWX20150822,17510.52675
KIWX20150823,4433.3445
KIWX20150824,14739.43475
KIWX20150825,5316.431466666667
KIWX20150826,1809.9196666666667
KIWX20150827,107767.27008333335
KIWX20150828,5461.4165
KIWX20150829,6065.727500000001
KIWX20150830,3050.3433666666665
KIWX20150901,38261.88580833333
KIWX20150902,7269.859091666667
KIWX20150903,5526.971333333333
KIWX20150904,32026.248166666664
KIWX20150905,11382.02175
KIWX20150906,15824.451333333333
KIWX20150907,867.2988333333333
KIWX20150908,19399.815625
KIWX20150909,370.5463333333334
KIWX20150910,60932.00033333333
KIWX20150911,7119.5770999999995
KIWX20150912,5870.401199999999
KIWX20150913,48408.74675
KIWX20150914,3079.3
KIWX20150917,758.60225
KIWX20150920,261619.4256666667
KIWX20150921,3536.072
KIWX20150922,36492.962499999994
KIWX20150923,457.53
KIWX20150924,2888.4053333333336
KIWX20150925,27568.35
KIWX20150927,1644.02
KIWX20150930,7907.331833333334
KIWX20151001,4122.134166666667
KIWX20151002,645.8365
KIWX20151004,8.54
KIWX20151006,839.4036666666667
KIWX20151007,42034.171916666666
KIWX20151008,10987.907666666668
KIWX20151009,2783.87575
KIWX20151010,7527.137166666667
KIWX20151014,804.7764999999999
KIWX20151016,5740.047333333334
KIWX20151018,7990.154875
KIWX20151019,401.529
KIWX20151020,4737.498333333333
KIWX20151022,25438.263666666666
KIWX20151023,5880.963
KIWX20151024,372.0843333333334
KIWX20151025,24575.18466666667
KIWX20151027,3792.9120000000003
KIWX20151029,3227.9403333333335
KIWX20151030,38990.74333333333
KIWX20151031,7915.458083333334
