station_day,n_animals
KCLE20180603,1413.1525000000001
KCLE20180605,2106.8540000000003
KCLE20180614,20043.93
KCLE20180615,475.41033333333337
KCLE20180628,428.7875
KCLE20180705,176.30416666666667
KCLE20180707,207.9255
KCLE20180709,3179.4649999999997
KCLE20180710,523.825
KCLE20180711,3565.4173333333333
KCLE20180712,4170.957
KCLE20180716,519.9288333333333
KCLE20180717,1034.8443333333335
KCLE20180718,9095.667466666666
KCLE20180719,2668.898333333333
KCLE20180720,1027.0756666666666
KCLE20180721,287.8295
KCLE20180722,3433.169533333333
KCLE20180723,3871.9226666666673
KCLE20180725,2414.565
KCLE20180726,5058.347
KCLE20180727,8598.884366666667
KCLE20180728,11717.274333333333
KCLE20180729,11673.065516666666
KCLE20180730,14936.992750000001
KCLE20180731,63894.19096666666
KCLE20180801,5119.782716666667
KCLE20180802,20101.676666666666
KCLE20180803,16171.803725000002
KCLE20180804,54129.69254166666
KCLE20180805,35755.54086666666
KCLE20180806,40668.31459166667
KCLE20180807,25924.20748333333
KCLE20180808,13543.707375
KCLE20180809,71116.805
KCLE20180810,55692.08141666667
KCLE20180811,37864.78996666666
KCLE20180812,52431.167083333334
KCLE20180813,83867.62466666667
KCLE20180814,55895.39956666667
KCLE20180815,104291.86779166668
KCLE20180816,42084.121125
KCLE20180817,14485.061324999999
KCLE20180818,33809.83911666666
KCLE20180819,59299.915
KCLE20180820,53328.57345833333
KCLE20180822,15603.858283333333
KCLE20180823,35154.974916666666
KCLE20180824,65303.09348333333
KCLE20180825,12897.402875
KCLE20180826,2642.5191333333332
KCLE20180827,17110.210383333335
KCLE20180828,17708.386666666665
KCLE20180829,17422.04161666667
KCLE20180830,1942.4073
KCLE20180831,21513.951333333334
KCLE20180901,21448.681300000004
KCLE20180902,4260.736525
KCLE20180903,21095.954541666666
KCLE20180904,14035.41575
KCLE20180905,8712.425666666666
KCLE20180906,11410.213375
KCLE20180907,3986.23375
KCLE20180912,1739.8721666666665
KCLE20180916,1521.1879999999999
KCLE20180917,798.777625
KCLE20180918,8409.8525
KCLE20180920,1048.300625
KCLE20180922,3118.9985
KCLE20180923,650.1322500000001
KCLE20180924,5023.00885
KCLE20180930,1064.73675
KCLE20181002,509.93833333333333
KCLE20181005,1927.7865
KCLE20181006,53.822833333333335
KCLE20181007,1576.1528333333333
KCLE20181008,2790.0321666666664
KCLE20181009,1888.9669583333334
KCLE20181010,6177.707416666666
KCLE20181011,778.1885
KCLE20181014,632.7235000000001
KCLE20181016,2446.5710000000004
KCLE20181017,933.5111
KCLE20181018,3402.1556250000003
KCLE20181019,2235.4171666666666
KCLE20181020,1650.71075
KCLE20181022,1939.6489666666666
KCLE20181023,1045.3916250000002
KCLE20181024,1280.9275
KCLE20181025,1286.6375
KCLE20181028,2890.949
KCLE20181029,437.353
KCLE20181030,6963.1208750000005
KCLE20181031,1965.7163
