station_day,n_animals
KTYX20180609,1.0255
KTYX20180623,147.2985
KTYX20180711,1320.46025
KTYX20180714,8775.651583333334
KTYX20180715,679.7727499999999
KTYX20180718,1876.3766666666666
KTYX20180720,28.42016666666667
KTYX20180723,519.32175
KTYX20180724,6533.2795
KTYX20180726,15184.329475
KTYX20180727,1741.8018333333337
KTYX20180728,5664.3946
KTYX20180729,2206.818
KTYX20180730,1397.9913333333334
KTYX20180802,1619.5676666666666
KTYX20180803,3448.1059999999998
KTYX20180804,4652.48855
KTYX20180805,6526.859
KTYX20180806,3142.4287
KTYX20180807,4736.4572499999995
KTYX20180808,10663.771
KTYX20180809,7288.091033333334
KTYX20180810,8382.106358333334
KTYX20180811,16737.101125
KTYX20180812,5201.095666666667
KTYX20180813,8247.3016
KTYX20180815,18999.027125
KTYX20180816,8327.436666666666
KTYX20180819,8016.456225
KTYX20180820,6506.29025
KTYX20180821,1640.3112999999998
KTYX20180822,3689.0203
KTYX20180823,470.5662500000001
KTYX20180824,7559.92375
KTYX20180825,5483.893
KTYX20180827,9940.181875
KTYX20180829,591.8115
KTYX20180830,648.3615
KTYX20180902,306.58925
KTYX20180904,4865.904
KTYX20180907,943.434
KTYX20180908,1414.2468000000001
KTYX20180909,397.29133333333334
KTYX20180930,9300.6448
KTYX20181022,147.7645
KTYX20181027,1372.26525
