station_day,n_animals
KLOT20180601,3194.7265
KLOT20180603,1939.0529999999999
KLOT20180604,14628.8316
KLOT20180607,6522.790000000001
KLOT20180608,17038.1875
KLOT20180609,3059.4422499999996
KLOT20180614,75344.79000000001
KLOT20180615,33905.821
KLOT20180620,126.42999999999998
KLOT20180624,101733.69275
KLOT20180625,278.5585
KLOT20180705,26015.046000000002
KLOT20180710,113.15266666666668
KLOT20180711,31208.290833333336
KLOT20180718,27784.8065
KLOT20180721,164.9115
KLOT20180723,16044.693800000001
KLOT20180724,231883.011
KLOT20180726,475.8281666666667
KLOT20180729,853.1215
KLOT20180730,2182.217183333333
KLOT20180731,5464.130033333334
KLOT20180802,5045.0065583333335
KLOT20180804,16430.561125
KLOT20180805,8149.544541666667
KLOT20180806,9811.6129
KLOT20180807,13016.694233333332
KLOT20180808,5075.554316666667
KLOT20180809,3178.2848750000003
KLOT20180810,18315.720041666667
KLOT20180811,6904.618333333333
KLOT20180812,4547.448333333334
KLOT20180815,6247.162375
KLOT20180816,3160.4575083333334
KLOT20180817,10339.088708333333
KLOT20180818,10917.575041666667
KLOT20180819,27583.48366666667
KLOT20180820,6604.489416666666
KLOT20180821,4776.865833333333
KLOT20180822,10313.58525
KLOT20180823,12868.982499999998
KLOT20180824,1702.4004999999997
KLOT20180825,501.957125
KLOT20180826,34571.63808333333
KLOT20180827,2746.1216249999998
KLOT20180902,618.71775
KLOT20180905,14383.517
KLOT20180907,2683.663083333333
KLOT20180909,3749.5493333333334
KLOT20180921,40275.773
KLOT20180923,1017.8522499999999
KLOT20180925,925.538625
KLOT20180926,1774.781
KLOT20180928,13972.869833333332
KLOT20180929,4462.3395
KLOT20181001,472.7487
KLOT20181011,1434.5884999999998
KLOT20181012,7809.833199999999
KLOT20181013,13564.8865
KLOT20181015,17084.307833333336
KLOT20181016,8706.854625
KLOT20181017,2705.8435000000004
KLOT20181019,7899.635149999999
KLOT20181022,12103.762000000002
KLOT20181023,22988.167250000002
KLOT20181024,1899.2132499999998
KLOT20181025,5598.9875
KLOT20181026,4145.073
KLOT20181027,33834.342333333334
KLOT20181028,3890.303
KLOT20181029,7515.043874999999
KLOT20181030,3447.674833333333
KLOT20181031,2332.3964
