station_day,n_animals
KAPX20160613,365.7455
KAPX20160620,77.7645
KAPX20160622,150.59233333333333
KAPX20160623,97578.43166666666
KAPX20160626,48935.135899999994
KAPX20160702,54259.76
KAPX20160710,624.5475
KAPX20160711,18611.992000000002
KAPX20160720,21325.365
KAPX20160722,30416.122333333333
KAPX20160726,79.19966666666666
KAPX20160727,24.436333333333334
KAPX20160801,26.945000000000004
KAPX20160806,1736.1329999999998
KAPX20160807,1720.0888333333332
KAPX20160808,7782.87
KAPX20160809,27115.506999999998
KAPX20160814,269.9569
KAPX20160815,18529.478750000002
KAPX20160819,484.3283333333334
KAPX20160829,1407.9085
KAPX20160903,17.612333333333336
KAPX20160907,3820.5137000000004
KAPX20160916,255.35250000000002
KAPX20160922,16379.6482
KAPX20160925,22.490333333333336
KAPX20160926,391.921
KAPX20161006,5846.4105
KAPX20161021,239.46125
KAPX20161024,1397.1458333333333
KAPX20161025,534.551
