station_day,n_animals
KDTX20170606,532.2375
KDTX20170609,1431.996
KDTX20170617,1602.12
KDTX20170706,2585.7376666666664
KDTX20170709,19721.0805
KDTX20170715,1591.23775
KDTX20170717,1005.30125
KDTX20170720,17937.4515
KDTX20170721,12789.612
KDTX20170723,407.40433333333334
KDTX20170725,2573.9578333333334
KDTX20170726,6647.57825
KDTX20170728,6091.159166666666
KDTX20170729,3800.0602500000005
KDTX20170730,5075.562
KDTX20170731,12448.993833333334
KDTX20170801,49643.163199999995
KDTX20170802,8307.10185
KDTX20170803,28940.621383333335
KDTX20170804,17464.541916666665
KDTX20170805,3505.933
KDTX20170806,6478.427800000001
KDTX20170807,1560.3496
KDTX20170808,102245.44749999998
KDTX20170809,6030.9748
KDTX20170810,52987.44508333333
KDTX20170811,150.18900000000002
KDTX20170812,7433.549999999999
KDTX20170813,17398.65885
KDTX20170814,65428.13554999999
KDTX20170815,13640.207900000001
KDTX20170816,79265.92788333332
KDTX20170817,15819.336916666667
KDTX20170818,14819.713833333333
KDTX20170819,7401.4633
KDTX20170820,17482.39558333333
KDTX20170821,90444.9282
KDTX20170823,15076.413583333335
KDTX20170824,15859.882333333335
KDTX20170825,67736.64161666667
KDTX20170826,15482.722566666667
KDTX20170827,61781.16888333333
KDTX20170828,24794.730199999998
KDTX20170829,4591.8962
KDTX20170830,8402.93975
KDTX20170831,5877.077
KDTX20170901,8954.4645
KDTX20170902,5878.23605
KDTX20170903,507.9983333333333
KDTX20170904,1503.6319999999998
KDTX20170905,4621.7184
KDTX20170906,5374.727116666667
KDTX20170907,3236.9384499999996
KDTX20170908,2022.9182499999997
KDTX20170909,15075.88485
KDTX20170911,5473.688
KDTX20170915,406.7342
KDTX20170916,1272.481
KDTX20170917,54308.638499999994
KDTX20170919,3204.6840999999995
KDTX20170923,72468.85366666666
KDTX20170924,488.80299999999994
KDTX20170925,48118.3435
KDTX20170926,19306.4077
KDTX20170927,2466.5536666666667
KDTX20170928,4998.758333333334
KDTX20170929,142.68
KDTX20170930,11448.620316666667
KDTX20171001,4271.074333333334
KDTX20171002,14580.5612
KDTX20171003,36069.65613333333
KDTX20171005,4658.566833333333
KDTX20171009,10836.545
KDTX20171010,1456.4115
KDTX20171015,931.3955000000001
KDTX20171016,19203.014500000005
KDTX20171018,5142.378
KDTX20171019,3553.742166666667
KDTX20171021,16886.132999999998
KDTX20171022,6355.022599999999
KDTX20171023,352.10749999999996
KDTX20171026,2590.1841666666664
KDTX20171027,6064.309333333334
KDTX20171028,969.1493333333333
KDTX20171029,582.6153333333333
