station_day,n_animals
KGRB20170603,25658.315666666665
KGRB20170616,119.01800000000001
KGRB20170701,800.2939999999999
KGRB20170704,1020.7175
KGRB20170707,8739.352
KGRB20170709,5814.380666666667
KGRB20170710,3343.53525
KGRB20170713,2154.0748
KGRB20170715,1507.1495
KGRB20170716,2386.21825
KGRB20170719,51307.42250000001
KGRB20170720,742.7823333333332
KGRB20170721,16309.7495
KGRB20170723,12625.912699999999
KGRB20170724,1036.6899999999998
KGRB20170726,1291.209375
KGRB20170727,31999.4925
KGRB20170728,14642.792333333333
KGRB20170729,5805.759
KGRB20170731,29847.33983333333
KGRB20170801,725.72425
KGRB20170802,18986.8571
KGRB20170805,5254.062749999999
KGRB20170806,13334.503333333332
KGRB20170807,17760.444349999998
KGRB20170808,28569.142916666664
KGRB20170809,12079.377666666665
KGRB20170810,4589.484666666666
KGRB20170811,26411.714416666666
KGRB20170815,13633.6655
KGRB20170816,37214.387500000004
KGRB20170817,963.7891
KGRB20170818,5619.5126666666665
KGRB20170819,33661.948866666666
KGRB20170820,43256.23883333334
KGRB20170821,30139.144249999998
KGRB20170822,17003.174
KGRB20170823,28493.4528
KGRB20170824,21833.22435
KGRB20170825,17148.983500000002
KGRB20170826,19260.845166666666
KGRB20170829,49242.829183333335
KGRB20170830,32295.717666666667
KGRB20170831,5450.395
KGRB20170901,15420.854583333334
KGRB20170902,3159.5213333333336
KGRB20170904,3396.1938333333333
KGRB20170905,7457.244000000001
KGRB20170906,7844.52445
KGRB20170907,8223.024066666667
KGRB20170908,8633.932466666667
KGRB20170909,1582.4223333333332
KGRB20170910,642.8643333333333
KGRB20170911,1070.8286666666665
KGRB20170913,4010.892
KGRB20170914,22887.818
KGRB20170918,24934.776750000005
KGRB20170919,4425.6005000000005
KGRB20170920,2579.366
KGRB20170921,4918.751333333334
KGRB20170927,1910.66025
KGRB20170928,4944.686083333333
KGRB20170929,7972.622666666666
KGRB20170930,15753.7103
KGRB20171004,997.5263333333332
KGRB20171005,273.62833333333333
KGRB20171009,265.4556666666667
KGRB20171012,10056.3305
KGRB20171014,8704.363333333333
KGRB20171018,4565.694333333333
KGRB20171020,6331.293333333332
KGRB20171021,7703.213749999999
KGRB20171031,4722.856
