station_day,n_animals
KGRR20190623,960.6875
KGRR20190628,43.347249999999995
KGRR20190705,38490.451100000006
KGRR20190709,2192.450375
KGRR20190711,4922.2188750000005
KGRR20190712,810.4544999999999
KGRR20190713,1295.8715
KGRR20190714,3810.0131
KGRR20190715,2138.099833333333
KGRR20190716,2765.4281250000004
KGRR20190717,2557.1681999999996
KGRR20190718,1917.088125
KGRR20190719,1576.3466
KGRR20190720,1885.2928749999999
KGRR20190721,1857.214
KGRR20190722,2407.4328
KGRR20190723,4545.5145
KGRR20190724,14186.641166666666
KGRR20190725,13695.447624999999
KGRR20190726,4794.2844000000005
KGRR20190727,2016.7495833333332
KGRR20190728,2312.1696666666667
KGRR20190729,3119.76285
KGRR20190730,5271.9841
KGRR20190731,9301.386083333335
KGRR20190801,13341.78925
KGRR20190802,7564.153833333334
KGRR20190803,6271.403000000001
KGRR20190804,10240.718250000002
KGRR20190805,21811.909
KGRR20190806,2811.6537000000003
KGRR20190807,18166.531333333332
KGRR20190808,6718.132416666667
KGRR20190809,16513.380541666666
KGRR20190810,14086.111791666668
KGRR20190811,4455.185166666667
KGRR20190812,12819.823433333333
KGRR20190813,13265.248266666666
KGRR20190814,16683.7852
KGRR20190815,13425.836
KGRR20190816,20888.834333333332
KGRR20190817,13763.82775
KGRR20190818,6462.975575
KGRR20190819,22572.0195
KGRR20190820,8041.524874999999
KGRR20190821,13666.849666666667
KGRR20190822,18564.40845
KGRR20190823,13046.096208333334
KGRR20190824,9123.187833333332
KGRR20190825,16505.612083333333
KGRR20190826,9131.70025
KGRR20190828,7283.268666666667
KGRR20190829,136.87475
KGRR20190831,5213.2855
KGRR20190902,4362.646333333334
KGRR20190903,3056.4865000000004
KGRR20190904,3277.6825
KGRR20190907,7839.9806666666655
KGRR20190908,10090.345249999998
KGRR20190916,1495.0636666666667
KGRR20190924,16782.3162
KGRR20190926,7097.378875
KGRR20190928,48.05625
KGRR20190929,1156.7971666666665
KGRR20191004,16121.721666666666
KGRR20191006,379.67
KGRR20191007,4075.0792500000002
KGRR20191008,18629.3635
KGRR20191009,8209.031333333334
KGRR20191017,4227.64625
KGRR20191018,9985.00275
KGRR20191024,3738.9643333333333
KGRR20191026,1666.8028333333332
KGRR20191028,1282.9116666666666
