station_day,n_animals
KCLE20150624,3728.2335000000003
KCLE20150625,7731.107333333333
KCLE20150629,11296.6605
KCLE20150630,64.22133333333333
KCLE20150701,22.7955
KCLE20150703,479.91200000000003
KCLE20150704,1802.1960000000001
KCLE20150708,611.609
KCLE20150710,954.0325
KCLE20150711,1929.477666666667
KCLE20150712,864.5499999999998
KCLE20150714,51.067499999999995
KCLE20150716,4762.5165
KCLE20150720,14839.588800000001
KCLE20150721,5126.185750000001
KCLE20150722,7887.3695
KCLE20150723,5459.112666666667
KCLE20150724,5305.576166666667
KCLE20150725,11596.024000000001
KCLE20150726,16944.444333333333
KCLE20150727,7041.3682499999995
KCLE20150728,8370.268833333332
KCLE20150729,30081.890166666668
KCLE20150730,19159.021333333334
KCLE20150731,25375.82503333333
KCLE20150801,31500.23275
KCLE20150802,29959.761566666664
KCLE20150803,1418.70725
KCLE20150804,38975.75746666667
KCLE20150805,58595.10563333333
KCLE20150806,27456.304983333335
KCLE20150807,44726.02933333333
KCLE20150808,16269.6121
KCLE20150809,36844.07466666667
KCLE20150810,22671.402875
KCLE20150811,28306.5614
KCLE20150815,29247.388466666664
KCLE20150816,54423.2891
KCLE20150817,37039.90538333334
KCLE20150818,32200.995750000002
KCLE20150819,56125.47983333333
KCLE20150820,5122.186791666667
KCLE20150821,47188.83741666667
KCLE20150822,50108.43666666667
KCLE20150823,106012.1236
KCLE20150824,42036.41691666667
KCLE20150825,20882.03285
KCLE20150826,32389.949666666664
KCLE20150827,37307.45883333333
KCLE20150828,28571.647833333333
KCLE20150829,18099.514799999997
KCLE20150830,1621.6055
KCLE20150831,26921.67641666667
KCLE20150901,11300.040666666668
KCLE20150902,8784.53575
KCLE20150903,23159.379999999997
KCLE20150904,1523.5836
KCLE20150905,2904.2978333333335
KCLE20150907,5991.962416666667
KCLE20150908,3000.5706666666665
KCLE20150909,1691.378
KCLE20150910,4898.316666666667
KCLE20150916,14649.264000000001
KCLE20150918,588.23325
KCLE20150920,13083.058916666667
KCLE20150921,1840.3493333333336
KCLE20150926,816.232
KCLE20151001,3526.3435
KCLE20151002,842.424
KCLE20151005,1404.323
KCLE20151010,1308.62525
KCLE20151014,380.054
KCLE20151017,2437.881
KCLE20151019,12477.011999999999
KCLE20151022,440.269
KCLE20151023,13629.5535
KCLE20151029,8446.3595
KCLE20151030,2547.3674
