station_day,n_animals
KMKX20170607,12087.731
KMKX20170622,3658.80225
KMKX20170623,634.5876666666666
KMKX20170630,222.88425
KMKX20170702,5585.4
KMKX20170710,555.6003333333333
KMKX20170714,940.248
KMKX20170715,3760.3830000000003
KMKX20170716,891.6435
KMKX20170719,2971.084333333333
KMKX20170723,9160.1823
KMKX20170725,238.433
KMKX20170727,18710.3085
KMKX20170728,12210.697333333334
KMKX20170729,4091.3094000000006
KMKX20170730,1494.933
KMKX20170731,898.6289999999999
KMKX20170801,711.7868000000001
KMKX20170802,1956.693
KMKX20170805,986.5913333333334
KMKX20170806,1542.42325
KMKX20170807,6134.672933333334
KMKX20170808,6246.0136
KMKX20170809,756.5745
KMKX20170811,26204.02853333333
KMKX20170812,17331.914
KMKX20170813,3588.3583333333336
KMKX20170814,3418.0385
KMKX20170815,20746.66031666667
KMKX20170816,13952.32475
KMKX20170818,3101.696
KMKX20170819,31288.38245
KMKX20170820,3773.399
KMKX20170821,1448.0900000000001
KMKX20170822,2934.6310000000003
KMKX20170823,16040.472
KMKX20170824,1430.1135
KMKX20170825,6595.051666666666
KMKX20170826,6680.647500000001
KMKX20170828,530.7226666666667
KMKX20170829,20270.797
KMKX20170830,5832.946833333333
KMKX20170831,8841.7635
KMKX20170901,4321.144
KMKX20170902,5016.7266666666665
KMKX20170904,323.932
KMKX20170905,13973.814733333333
KMKX20170906,10743.66305
KMKX20170907,7890.61535
KMKX20170908,12166.701666666668
KMKX20170909,1302.689
KMKX20170911,1505.2503333333334
KMKX20170913,9031.029666666667
KMKX20170918,27409.778666666665
KMKX20170919,4453.7045
KMKX20170926,15089.314999999999
KMKX20170927,49538.494333333336
KMKX20170928,35919.093283333335
KMKX20170929,39943.36008333333
KMKX20170930,19629.69335
KMKX20171001,302.00933333333336
KMKX20171002,2152.2746666666667
KMKX20171003,1637.9675000000002
KMKX20171004,40258.109000000004
KMKX20171005,24982.5555
KMKX20171006,4763.1222
KMKX20171008,10120.966999999999
KMKX20171010,25981.6922
KMKX20171013,1156.5425
KMKX20171014,1386.6539999999998
KMKX20171016,13589.4525
KMKX20171019,6454.542333333334
KMKX20171021,648.5917999999999
KMKX20171023,8364.383
KMKX20171026,7624.349
