station_day,n_animals
KGRB20160718,11014.397666666668
KGRB20160724,1007.64475
KGRB20160728,1685.2132499999998
KGRB20160729,1563.96175
KGRB20160730,3872.2836666666667
KGRB20160731,3172.9986666666664
KGRB20160803,7543.3874166666665
KGRB20160804,8889.428
KGRB20160805,8489.868
KGRB20160807,9316.914
KGRB20160809,10048.427399999999
KGRB20160810,12089.03475
KGRB20160811,11502.1595
KGRB20160812,17359.828200000004
KGRB20160813,1870.8346666666666
KGRB20160815,19388.39875
KGRB20160817,10390.089375
KGRB20160821,6204.513
KGRB20160825,40121.7457
KGRB20160826,4277.8686
KGRB20160901,17336.525383333334
KGRB20160906,280.71025
KGRB20160918,4767.761
