station_day,n_animals
KDTX20170715,508.60450000000003
KDTX20170725,3062.265
KDTX20170726,6295.4634
KDTX20170728,6674.7185
KDTX20170729,4813.3995
KDTX20170730,6020.8945
KDTX20170802,8191.44325
KDTX20170803,14783.665666666668
KDTX20170804,12766.570933333333
KDTX20170805,6573.011833333334
KDTX20170806,9273.4745
KDTX20170807,4434.758866666667
KDTX20170808,3315.648666666667
KDTX20170809,4204.37965
KDTX20170810,8607.6245
KDTX20170812,8043.63625
KDTX20170813,14532.936666666666
KDTX20170815,12992.490066666667
KDTX20170817,29373.667199999996
KDTX20170818,15806.325
KDTX20170819,9110.753466666667
KDTX20170823,14984.126416666668
KDTX20170824,16542.8106
KDTX20170826,13726.931916666666
KDTX20170828,25343.547700000003
KDTX20170829,4319.926833333333
KDTX20170830,14844.4555
KDTX20170831,10306.336
KDTX20170901,8708.273833333333
KDTX20170902,6436.6020499999995
KDTX20170903,525.934
KDTX20170904,2450.357333333333
KDTX20170905,7846.0699
KDTX20170906,6121.663083333333
KDTX20170907,6758.270883333334
KDTX20170908,1524.4125999999999
KDTX20170909,11987.147916666667
KDTX20170927,1402.56275
KDTX20170930,5387.1322666666665
