station_day,n_animals
KCLE20190712,287.6305
KCLE20190713,301.51925
KCLE20190716,214.00675
KCLE20190719,399.01875
KCLE20190721,603.871
KCLE20190723,3026.2860833333334
KCLE20190724,4739.541325
KCLE20190725,7875.0188333333335
KCLE20190726,9509.743666666667
KCLE20190727,6869.557541666667
KCLE20190728,6538.433541666666
KCLE20190729,8048.565333333334
KCLE20190730,4788.539466666667
KCLE20190731,8656.897166666666
KCLE20190801,23326.792091666666
KCLE20190802,18880.880366666668
KCLE20190803,35222.850666666665
KCLE20190804,22379.6113
KCLE20190805,31751.02179166667
KCLE20190806,22435.234125
KCLE20190807,23549.060908333333
KCLE20190808,20269.205175
KCLE20190809,17117.817033333333
KCLE20190810,34847.198866666666
KCLE20190811,45304.972225
KCLE20190812,24372.548125
KCLE20190813,3116.3191999999995
KCLE20190814,79030.36341666666
KCLE20190816,10608.006
KCLE20190817,19988.49135
KCLE20190818,4715.852
KCLE20190819,25699.257199999996
KCLE20190820,21976.385208333333
KCLE20190821,29477.338666666667
KCLE20190822,15928.702958333335
KCLE20190823,28866.639516666666
KCLE20190824,31319.13735
KCLE20190825,20344.076366666668
KCLE20190826,14247.775358333332
KCLE20190828,26385.009633333335
KCLE20190829,18441.632433333332
KCLE20190830,6405.2744999999995
KCLE20190831,36319.084116666665
KCLE20190901,28098.76093333333
KCLE20190902,2224.3445666666667
KCLE20190903,26775.563791666667
KCLE20190904,7974.823666666667
KCLE20190905,3619.643416666667
KCLE20190906,8359.259
KCLE20190907,1314.3096666666665
KCLE20190908,6275.946
KCLE20190909,2975.99625
KCLE20190926,1152.7404999999999
