station_day,n_animals
KIWX20180714,475.09200000000004
KIWX20180715,1345.9498333333333
KIWX20180716,347.13000000000005
KIWX20180718,2120.53625
KIWX20180719,2044.9298333333336
KIWX20180720,6378.1925
KIWX20180723,3516.24775
KIWX20180725,2546.9539999999997
KIWX20180726,4048.78425
KIWX20180727,4337.48225
KIWX20180728,11087.09275
KIWX20180729,5984.562666666667
KIWX20180730,7562.86275
KIWX20180801,11528.809833333333
KIWX20180802,8451.95965
KIWX20180803,7319.897025
KIWX20180804,5522.1331666666665
KIWX20180805,14916.726999999999
KIWX20180806,26520.73925
KIWX20180807,9409.77225
KIWX20180808,23495.934833333333
KIWX20180809,8990.645774999999
KIWX20180810,6547.6679
KIWX20180811,5478.016166666667
KIWX20180812,48281.38076666667
KIWX20180814,25554.96566666667
KIWX20180816,1799.4205
KIWX20180818,19944.905000000002
KIWX20180820,19492.936583333336
KIWX20180822,27126.846833333333
KIWX20180823,9259.18025
KIWX20180824,8130.597666666667
KIWX20180826,7368.8192500000005
KIWX20180827,5160.6455000000005
KIWX20180830,8583.091
KIWX20180903,488.41450000000003
KIWX20180911,2105.0866666666666
KIWX20181029,3017.794
