station_day,n_animals
KMKX20150722,645.7245
KMKX20150727,1561.786
KMKX20150730,3125.1673333333333
KMKX20150731,2165.866
KMKX20150801,5071.64225
KMKX20150809,12849.80375
KMKX20150812,15380.4985
KMKX20150813,18580.0285
KMKX20150814,1317.71825
KMKX20150816,14622.079666666667
KMKX20150817,16877.5485
KMKX20150820,2452.857666666667
KMKX20150822,9478.303
KMKX20150824,3308.9636666666665
KMKX20150827,10438.760666666667
KMKX20150828,1409.1613333333335
KMKX20150830,6430.71675
KMKX20150831,1289.918
KMKX20150930,8898.96
