station_day,n_animals
KGRR20150714,595.338
KGRR20150715,7330.896666666667
KGRR20150716,8146.04975
KGRR20150718,7266.139333333333
KGRR20150720,3067.6673333333333
KGRR20150723,858.7395000000001
KGRR20150725,3787.879
KGRR20150726,3575.9635
KGRR20150727,7723.9395
KGRR20150728,5322.459666666667
KGRR20150729,1370.1865
KGRR20150730,5917.5
KGRR20150731,4977.4619999999995
KGRR20150802,6227.1525
KGRR20150806,19158.589166666665
KGRR20150809,7071.786
KGRR20150810,8907.756000000001
KGRR20150811,13071.153666666667
KGRR20150812,323.865
KGRR20150813,19937.063000000002
KGRR20150814,5562.885333333334
KGRR20150815,10459.422666666667
KGRR20150816,12507.218333333334
KGRR20150817,8320.5075
KGRR20150818,39344.09299999999
KGRR20150819,16835.386
KGRR20150820,9393.115
KGRR20150822,7400.061333333334
KGRR20150823,10532.825499999999
KGRR20150824,2374.063
KGRR20150827,3317.5713333333333
KGRR20150831,7797.261
KGRR20150905,873.245
KGRR20150909,42138.703
KGRR20150911,26557.763
KGRR20150912,12255.943
KGRR20151022,1964.0275000000001
