station_day,n_animals
KDLH20190624,575.44775
KDLH20190722,597.8801666666667
KDLH20190727,2668.3885
KDLH20190731,428.828
KDLH20190801,927.8375
KDLH20190803,935.672375
KDLH20190804,2193.484
KDLH20190805,1429.6757499999999
KDLH20190808,5226.20075
KDLH20190809,2203.3619166666667
KDLH20190810,7161.62025
KDLH20190811,2936.4306666666666
KDLH20190813,2830.6785
KDLH20190814,8206.257291666667
KDLH20190815,9553.28075
KDLH20190816,4191.0470000000005
KDLH20190817,3150.989625
KDLH20190818,1493.8865
KDLH20190819,9746.383625
KDLH20190829,2174.0071666666663
KDLH20190830,4656.852
KDLH20190831,1900.76075
KDLH20190901,857.41
KDLH20190902,4015.2588333333333
KDLH20190904,2945.6365833333334
