station_day,n_animals
KCLE20180716,555.36875
KCLE20180717,1033.501
KCLE20180718,2377.0026666666668
KCLE20180719,3739.208
KCLE20180720,2816.61
KCLE20180721,219.18916666666667
KCLE20180722,1898.7340000000002
KCLE20180723,3552.7901666666667
KCLE20180725,2940.343933333333
KCLE20180726,5595.129
KCLE20180727,7060.7285
KCLE20180728,16371.384916666666
KCLE20180729,10821.360366666668
KCLE20180730,8784.175791666668
KCLE20180731,24105.273575
KCLE20180801,5634.427833333333
KCLE20180802,17566.638533333335
KCLE20180803,18492.606875
KCLE20180804,9790.843625000001
KCLE20180805,34256.12586666667
KCLE20180806,39043.77268333333
KCLE20180807,25823.778491666664
KCLE20180808,16644.981083333332
KCLE20180809,53099.426
KCLE20180810,50439.67483333333
KCLE20180811,47009.19913333333
KCLE20180812,60584.62844166667
KCLE20180813,89274.87225
KCLE20180814,51976.01685
KCLE20180815,119578.73683333334
KCLE20180816,40829.24491666666
KCLE20180817,24372.235816666667
KCLE20180818,33640.59245
KCLE20180819,60490.15895833333
KCLE20180820,47233.09125
KCLE20180822,32861.01491666667
KCLE20180823,36430.819116666666
KCLE20180824,31041.01055
KCLE20180825,8319.529566666666
KCLE20180826,1896.6965833333331
KCLE20180827,18880.361991666665
KCLE20180828,20081.36158333333
KCLE20180829,25927.619333333332
KCLE20180830,6196.594
KCLE20180831,4614.284333333333
KCLE20180901,31076.990999999998
KCLE20180902,14575.031574999999
KCLE20180903,21803.427799999998
KCLE20180904,9749.427749999999
KCLE20180905,9558.62575
KCLE20180906,10004.978899999998
KCLE20180912,1530.0919999999999
KCLE20180914,15274.006500000001
KCLE20180917,715.7046666666665
KCLE20180918,2453.593375
KCLE20180920,506.922
