station_day,n_animals
KIWX20170717,150.933
KIWX20170720,105.22625000000001
KIWX20170724,985.3545
KIWX20170726,1118.2694999999999
KIWX20170727,244.382
KIWX20170728,4317.611
KIWX20170729,3350.070166666667
KIWX20170730,1468.7134999999998
KIWX20170731,10070.6995
KIWX20170801,1262.5553333333335
KIWX20170802,2094.3288000000002
KIWX20170804,672.8415000000001
KIWX20170809,1058.8329999999999
KIWX20170810,3003.096
KIWX20170811,3540.2856500000003
KIWX20170812,1670.8020000000004
KIWX20170815,11613.858
KIWX20170816,22683.488999999998
KIWX20170817,5411.347833333333
KIWX20170818,10019.578
KIWX20170819,5903.6704
KIWX20170831,2975.5696666666668
KIWX20170901,4924.180666666666
KIWX20170902,2481.6696666666667
KIWX20170903,2614.135333333333
KIWX20170904,1884.08875
KIWX20170905,2946.991
KIWX20170914,3030.8718333333336
KIWX20171001,1547.8483333333334
KIWX20171008,15191.995416666667
KIWX20171009,7212.615583333333
KIWX20171016,7783.5190999999995
KIWX20171019,6279.415666666667
KIWX20171025,570.5889999999999
