station_day,n_animals
KBUF20160719,377.77399999999994
KBUF20160720,1386.080125
KBUF20160721,2594.4230000000002
KBUF20160726,3432.5896666666667
KBUF20160727,2017.4196
KBUF20160728,9570.2055
KBUF20160729,11359.913183333334
KBUF20160730,1206.2328333333332
KBUF20160801,4693.563625
KBUF20160803,2513.0336666666667
KBUF20160804,11366.468466666665
KBUF20160805,15417.710750000002
KBUF20160806,11641.0978
KBUF20160807,16546.563916666666
KBUF20160808,18260.026275
KBUF20160809,17867.525583333336
KBUF20160810,4924.86065
KBUF20160811,8746.696325
KBUF20160812,8937.3012
KBUF20160813,6176.7837
KBUF20160814,14431.8002
KBUF20160815,28818.029166666667
KBUF20160817,16567.130175000002
KBUF20160818,19407.225166666667
KBUF20160819,17098.063499999997
KBUF20160820,10607.804975
KBUF20160822,23512.145275000003
KBUF20160823,23353.2045
KBUF20160824,11568.519300000002
KBUF20160826,9175.601833333334
KBUF20160827,8691.4004
KBUF20160828,3577.1199
KBUF20160829,8710.197191666666
KBUF20160830,7722.728333333333
KBUF20160901,4650.4143
KBUF20160902,9189.415616666665
KBUF20160903,5681.6823
KBUF20160904,2771.6989999999996
KBUF20160908,619.89575
KBUF20160909,1614.4265
KBUF20160911,417.96074999999996
KBUF20160913,477.06899999999996
KBUF20160915,943.3720000000001
KBUF20160925,2421.33
KBUF20160926,1041.4993333333334
KBUF20161006,1072.057
KBUF20161007,749.018
