station_day,n_animals
KMKX20170728,6587.72585
KMKX20170802,1942.8295999999998
KMKX20170805,1005.6946666666666
KMKX20170807,3256.175
KMKX20170811,4713.721750000001
KMKX20170812,8685.296
KMKX20170815,1844.037
KMKX20170819,4783.749
KMKX20170822,1720.2065
KMKX20170824,22345.82633333333
KMKX20170826,10924.748333333333
KMKX20170827,1353.5335
KMKX20170829,5350.4355
KMKX20170830,4508.658333333333
KMKX20170831,3151.707
KMKX20170901,4778.409333333333
KMKX20170905,5128.9528
KMKX20170906,10622.1983
KMKX20170907,6627.033066666667
KMKX20170908,6870.057833333333
KMKX20170909,1490.4356666666665
KMKX20170926,9175.3325
KMKX20171010,25026.052799999998
