station_day,n_animals
KTYX20170716,1378.2976666666666
KTYX20170723,2980.3530000000005
KTYX20170726,350.7695
KTYX20170728,4938.277666666667
KTYX20170729,2165.4333333333334
KTYX20170730,429.5
KTYX20170804,749.1503333333334
KTYX20170808,2571.5806666666667
KTYX20170809,4706.153
KTYX20170810,3306.397
KTYX20170811,3013.7533333333336
KTYX20170812,1202.5395
KTYX20170813,2730.8977
KTYX20170814,10977.5615
KTYX20170815,4825.8665
KTYX20170816,22188.13375
KTYX20170817,15187.592166666669
KTYX20170818,4314.208125
KTYX20170820,9224.214666666667
KTYX20170821,6307.891333333333
KTYX20170822,938.6333333333333
KTYX20170823,13998.324333333334
KTYX20170824,8562.415666666666
KTYX20170825,32553.5808
KTYX20170826,11722.66875
KTYX20170827,7166.873250000001
KTYX20170828,5008.27175
KTYX20170829,4153.1224999999995
KTYX20170830,6221.31475
KTYX20170831,10976.2124
KTYX20170901,12749.933166666668
KTYX20170902,10497.709083333333
KTYX20170904,1371.2663333333333
KTYX20170906,3240.3635
KTYX20170907,2097.876
KTYX20170909,5235.577000000001
KTYX20170910,1774.682
KTYX20170917,575.3726666666668
KTYX20170920,1437.2733333333333
KTYX20170921,7786.3533333333335
KTYX20171002,556.6103333333334
