station_day,n_animals
KDLH20170731,682.0736666666667
KDLH20170802,1765.3413333333333
KDLH20170805,4356.411
KDLH20170806,400.56
KDLH20170811,2796.632
KDLH20170812,9674.611
KDLH20170813,3397.403
KDLH20170815,1817.1290000000001
KDLH20170816,934.6188
KDLH20170818,3808.042
KDLH20170819,5063.398499999999
KDLH20170820,14363.419999999998
KDLH20170821,5409.008
KDLH20170822,9281.062249999999
KDLH20170823,8906.072833333334
KDLH20170825,5501.5644999999995
KDLH20170828,1856.132
KDLH20170829,5595.81
KDLH20170831,1518.482
KDLH20170901,1077.8083333333334
KDLH20170904,6571.0835
KDLH20170906,681.8265
KDLH20170908,3269.7771666666667
KDLH20170912,5748.4875
KDLH20170917,509.1765
