station_day,n_animals
KBUF20190713,558.2574999999999
KBUF20190724,8742.88875
KBUF20190725,2692.354
KBUF20190729,435.86625
KBUF20190731,23779.373775
KBUF20190801,12665.8165
KBUF20190802,5350.010725
KBUF20190804,11868.286808333332
KBUF20190806,5989.357749999999
KBUF20190807,8008.41155
KBUF20190808,9756.8155
KBUF20190809,5904.3176416666665
KBUF20190810,13221.236541666665
KBUF20190811,10452.529700000001
KBUF20190812,7201.725466666666
KBUF20190813,370.56100000000004
KBUF20190814,22171.164566666666
KBUF20190815,17220.29265
KBUF20190816,10765.9915
KBUF20190819,5469.346625
KBUF20190820,12710.394733333334
KBUF20190822,13711.3152
KBUF20190823,21204.937475
KBUF20190824,14928.181550000001
KBUF20190825,7199.563125
KBUF20190826,4340.676
KBUF20190829,8017.981900000001
KBUF20190830,6765.2391
KBUF20190831,13492.566416666667
KBUF20190901,9275.69125
KBUF20190902,1089.3237499999998
KBUF20190903,6413.744624999999
KBUF20190904,2709.148625
KBUF20190905,8441.206833333334
KBUF20190906,4035.047233333333
KBUF20190907,4607.0326000000005
KBUF20190908,6585.988841666666
KBUF20190909,4249.656516666667
KBUF20190916,446.7033
KBUF20190917,31242.1045
