station_day,n_animals
KGRB20170719,5732.2375
KGRB20170723,10258.647333333334
KGRB20170724,722.08375
KGRB20170726,1658.1625000000001
KGRB20170728,3497.5643333333333
KGRB20170729,5266.515
KGRB20170802,9421.30575
KGRB20170803,2911.7996666666672
KGRB20170805,5171.3223333333335
KGRB20170807,11738.6748
KGRB20170809,10017.685333333333
KGRB20170810,4299.428
KGRB20170811,8238.127666666665
KGRB20170816,31470.01896666667
KGRB20170817,1318.29925
KGRB20170818,4480.3145
KGRB20170819,7377.19025
KGRB20170820,32922.6895
KGRB20170822,9533.944000000001
KGRB20170823,23035.971833333333
KGRB20170824,11913.451633333334
KGRB20170826,4822.647666666668
KGRB20170829,31937.130666666668
KGRB20170830,13609.862666666666
KGRB20170831,2996.866
KGRB20170904,2608.8440000000005
KGRB20170905,5317.0382
KGRB20170906,3919.28295
KGRB20170907,3916.919
KGRB20170908,2212.07725
KGRB20170909,1674.1286666666667
KGRB20170910,626.7723333333332
KGRB20170911,1363.9859999999999
KGRB20170918,24918.101916666667
KGRB20170919,4393.3695
KGRB20170927,1614.5045
KGRB20170928,2971.0535
KGRB20170929,6145.556533333333
KGRB20170930,6327.58275
KGRB20171001,597.872
KGRB20171004,997.505
KGRB20171005,593.0863333333333
KGRB20171009,603.5469999999999
