station_day,n_animals
KGRR20190709,2242.132666666667
KGRR20190711,5594.353999999999
KGRR20190712,1122.1645
KGRR20190714,4807.1509
KGRR20190715,2091.5805
KGRR20190716,2744.134875
KGRR20190717,2603.1027000000004
KGRR20190718,1901.2815
KGRR20190719,1556.5505
KGRR20190724,1883.8680000000002
KGRR20190725,1154.9505
KGRR20190726,4066.006
KGRR20190727,2105.382083333333
KGRR20190728,2224.2067500000003
KGRR20190729,7704.016333333333
KGRR20190730,12142.999125
KGRR20190731,5612.847933333333
KGRR20190802,10039.414499999999
KGRR20190803,5258.377666666666
KGRR20190804,8817.502499999999
KGRR20190806,7662.650999999999
KGRR20190807,21643.64025
KGRR20190808,5655.451300000001
KGRR20190809,12484.600458333334
KGRR20190810,11432.737833333334
KGRR20190811,7712.4845000000005
KGRR20190812,13249.739416666667
KGRR20190813,19739.742749999998
KGRR20190814,13148.717625000001
KGRR20190815,14969.770333333334
KGRR20190816,32508.250625
KGRR20190817,11243.89525
KGRR20190818,6521.1531
KGRR20190819,17713.051833333335
KGRR20190820,9533.254041666667
KGRR20190821,16114.564333333332
KGRR20190822,10581.02375
KGRR20190823,11887.105125
KGRR20190825,17645.488250000002
KGRR20190826,5579.836833333333
KGRR20190827,5513.366999999999
KGRR20190828,17361.5835
KGRR20190829,528.8695
KGRR20190902,945.4557500000001
KGRR20190904,601.4609999999999
KGRR20190907,8379.81225
KGRR20190908,8868.942266666667
KGRR20190926,6618.636333333334
KGRR20190929,906.2466000000001
KGRR20191004,12931.702016666666
KGRR20191006,379.9193333333333
KGRR20191007,2126.6207999999997
