station_day,n_animals
KCLE20150603,1210.2
KCLE20150604,1762.0149999999999
KCLE20150614,234.49616666666668
KCLE20150625,7781.285
KCLE20150629,8540.07
KCLE20150630,86.42733333333334
KCLE20150701,22.799
KCLE20150703,488.4375
KCLE20150704,2780.179666666667
KCLE20150708,561.9856666666666
KCLE20150710,1089.9706666666666
KCLE20150711,11715.876833333334
KCLE20150712,834.0406666666667
KCLE20150714,184.41325
KCLE20150716,6302.74475
KCLE20150718,791.3303333333333
KCLE20150720,13289.3253
KCLE20150721,4820.1419
KCLE20150722,7926.648666666667
KCLE20150723,8232.8755
KCLE20150724,7807.026916666666
KCLE20150725,12733.635666666669
KCLE20150726,14323.217416666668
KCLE20150727,7556.2615000000005
KCLE20150728,6671.0472
KCLE20150729,14589.62515
KCLE20150730,23591.3046
KCLE20150731,25105.15506666667
KCLE20150801,30025.5705
KCLE20150802,26266.8348
KCLE20150803,8845.549125
KCLE20150804,37662.07193333333
KCLE20150805,65514.58511666667
KCLE20150806,23511.6218
KCLE20150807,61364.51933333333
KCLE20150808,16973.32915
KCLE20150809,36549.425833333335
KCLE20150810,19399.448408333334
KCLE20150811,23796.643500000002
KCLE20150815,27198.730666666666
KCLE20150816,59149.12899999999
KCLE20150817,41953.63805
KCLE20150818,34504.028225
KCLE20150819,58983.0983
KCLE20150820,5219.935291666667
KCLE20150821,53272.37676666667
KCLE20150822,49455.14153333333
KCLE20150823,103624.46926666667
KCLE20150824,36381.8955
KCLE20150825,18519.3269
KCLE20150826,37785.63166666667
KCLE20150827,34385.742366666665
KCLE20150828,23350.198000000004
KCLE20150829,17522.6482
KCLE20150830,2037.8322666666668
KCLE20150831,25571.7442
KCLE20150901,2615.0603333333333
KCLE20150902,11436.483883333332
KCLE20150903,12545.508333333333
KCLE20150904,32104.6885
KCLE20150905,2895.1243750000003
KCLE20150907,6050.845
KCLE20150908,13755.05375
KCLE20150909,5183.145616666667
KCLE20150910,5571.068583333334
KCLE20150918,586.797
KCLE20150920,23571.31825
KCLE20150921,44137.32255
KCLE20150923,1146.3513333333333
KCLE20150925,973.8253333333332
KCLE20151001,782.0769999999999
KCLE20151002,840.7955
KCLE20151004,0.7295
KCLE20151005,1384.1186666666665
KCLE20151010,1341.54575
KCLE20151012,22.4225
KCLE20151014,379.3755
KCLE20151017,2609.9964999999997
KCLE20151019,13205.039
KCLE20151023,3067.279
KCLE20151027,3526.6935
KCLE20151031,141.959
