station_day,n_animals
KDTX20180608,24.581125
KDTX20180611,71.76075
KDTX20180617,3636.0565
KDTX20180619,13.17425
KDTX20180621,1585.54925
KDTX20180622,26457.4535
KDTX20180629,13490.03375
KDTX20180707,6134.4220000000005
KDTX20180708,70.22975
KDTX20180712,46.9845
KDTX20180716,1654.4771666666666
KDTX20180726,7609.513666666667
KDTX20180727,3262.219625
KDTX20180728,3862.525875
KDTX20180729,4156.63875
KDTX20180730,8384.014741666666
KDTX20180731,14205.057708333332
KDTX20180801,4683.7757
KDTX20180802,6290.218424999999
KDTX20180803,6549.613775
KDTX20180804,17768.809225
KDTX20180805,21450.433691666665
KDTX20180806,13764.648208333332
KDTX20180807,906.1058750000001
KDTX20180808,7749.323
KDTX20180809,8761.460725
KDTX20180810,19096.232583333334
KDTX20180811,44647.706366666665
KDTX20180812,42410.31548333333
KDTX20180813,22014.282
KDTX20180814,38820.03191666667
KDTX20180815,67604.84997499999
KDTX20180816,13179.1846
KDTX20180817,18344.9229
KDTX20180818,19886.869925
KDTX20180819,33137.72063333334
KDTX20180820,27104.461575
KDTX20180821,46307.92408333333
KDTX20180822,2565.5371999999998
KDTX20180823,27586.927549999997
KDTX20180824,20802.6409
KDTX20180825,3090.6707
KDTX20180826,5165.735875
KDTX20180827,7099.860291666667
KDTX20180828,8807.129666666666
KDTX20180829,7683.95165
KDTX20180830,7048.912083333334
KDTX20180831,14723.908041666666
KDTX20180901,17350.011375
KDTX20180902,6371.942166666667
KDTX20180903,4874.907366666667
KDTX20180904,6928.924
KDTX20180906,2614.8644
KDTX20180907,17455.152208333333
KDTX20180908,12650.999333333333
KDTX20180911,1085.5598333333335
KDTX20180913,1494.7295
KDTX20180915,734.1521666666666
KDTX20180917,1349.2619166666668
KDTX20180918,2799.646583333333
KDTX20180922,1252.2513333333332
KDTX20180926,1154.989
KDTX20180928,46.2385
KDTX20180929,1203.6779999999999
KDTX20181004,167.65466666666669
KDTX20181005,225.09683333333334
KDTX20181008,1565.838125
KDTX20181009,262.11850000000004
KDTX20181011,29.163
KDTX20181013,618.35825
KDTX20181014,6870.6286666666665
KDTX20181016,249.822
KDTX20181018,734.8428333333334
KDTX20181020,867.7711666666667
KDTX20181021,492.84275
KDTX20181022,1071.0199166666666
KDTX20181023,63.44466666666667
KDTX20181025,2398.15825
KDTX20181026,2014.658
KDTX20181029,101.41675
KDTX20181030,281.78499999999997
